current_position	current_torque	current_velocity	demanded_torque	event_id	event_type	prediction	timestamp
175.03297	0.0	0.0	-0.255	99			6818.4293759
175.03297	0.0	0.0	-0.117	99			6818.7954275
175.03297	0.0	0.0	-0.08	99			6818.8096214
175.03297	0.0	0.0	0.282	99			6818.8332182
175.03297	0.0	0.0	-0.23	99			6818.8500123
175.03297	0.0	0.0	-0.281	99			6818.8683102
175.03297	0.0	0.0	-0.219	99			6818.8892047
175.03297	0.0	0.0	-0.173	99			6818.9094381
175.03297	0.0	0.0	-0.152	99			6818.9289332
175.03297	0.0	0.0	0.155	99			6818.9483336
175.03297	0.0	0.0	-0.248	99			6818.9878824
175.03297	0.0	0.0	-0.388	99			6819.0113868
175.03297	0.0	0.0	0.194	99			6819.0285426
175.03297	0.0	0.0	0.426	99			6819.0488645
175.03297	0.0	0.0	0.123	99			6819.0687089
175.03297	0.0	0.0	-0.293	99			6819.0884696
175.03297	0.0	0.0	0.02	99			6819.1093286
175.03297	0.0	0.0	0.432	99			6819.1294293
175.03297	0.0	0.0	0.38	99			6819.1483108
175.03297	0.0	0.0	-0.332	99			6819.1704251
175.03297	0.0	0.0	0.092	99			6819.1885002
175.03297	0.0	0.0	-0.404	99			6819.2110157
175.03297	0.0	0.0	-0.445	99			6819.228294
175.03297	0.0	0.0	-0.01	99			6819.2482962
175.03297	0.0	0.0	-0.042	99			6819.2694839
175.03297	0.0	0.0	-0.27	99			6819.2936496
175.03297	0.0	0.0	0.043	99			6819.3107227
175.03297	0.0	0.0	-0.32	99			6819.3293146
175.03297	0.0	0.0	0.388	99			6819.3488715
175.03297	0.0	0.0	0.179	99			6819.368323
175.03297	0.0	0.0	0.349	99			6819.3918927
175.03297	0.0	0.0	-0.363	99			6819.409185
175.03297	0.0	0.0	-0.058	99			6819.4332084
175.03297	0.0	0.0	0.189	99			6819.4493206
175.03297	0.0	0.0	-0.09	99			6819.469506
175.03297	0.0	0.0	-0.402	99			6819.4920835
175.03297	0.0	0.0	-0.494	99			6819.5124804
175.03297	0.0	0.0	0.053	99			6819.5302587
175.03297	0.0	0.0	0.454	99			6819.5485324
175.03297	0.0	0.0	-0.062	99			6819.5682178
175.03297	0.0	0.0	-0.111	99			6819.5879024
175.03297	0.0	0.0	0.479	99			6819.6096365
175.03297	0.0	0.0	0.467	99			6819.6281548
175.03297	0.0	0.0	0.194	99			6819.648366
175.03297	0.0	0.0	-0.338	99			6819.6680534
175.03297	0.0	0.0	0.191	99			6819.6889942
175.03297	0.0	0.0	-0.16	99			6819.7089664
175.03297	0.0	0.0	0.024	99			6819.7285006
175.12088	0.0	0.0	0.159	99			6819.7479814
175.03297	0.0	0.0	0.057	99			6819.7681686
175.03297	0.0	0.0	0.423	99			6819.7893737
175.03297	0.0	0.0	-0.085	99			6819.808672
175.03297	0.0	0.0	-0.498	99			6819.8279447
175.03297	0.0	0.0	-0.188	99			6819.8481022
175.03297	0.0	0.0	-0.019	99			6819.8680387
175.03297	0.0	0.0	-0.486	99			6819.8880696
175.03297	0.0	0.0	-0.122	99			6819.9100975
175.03297	0.0	0.0	-0.153	99			6819.9296482
175.03297	0.0	0.0	-0.203	99			6819.9481183
175.12088	0.0	0.0	0.247	99			6819.9681948
175.03297	0.0	0.0	0.48	99			6819.9901259
175.03297	0.0	0.0	0.41	99			6820.0119919
175.03297	0.0	0.0	0.398	99			6820.0361969
175.03297	0.0	0.0	0.254	99			6820.0529155
175.03297	0.0	0.0	0.095	99			6820.0698073
