current_position	current_torque	current_velocity	demanded_torque	event_id	event_type	prediction	timestamp
117.27473	0.0	0.0	-0.245	99			5736.3512184
117.27473	0.0	0.0	0.192	99			5736.7164382
117.36264	0.0	0.0	-0.222	99			5736.7298493
117.27473	0.0	0.0	-0.309	99			5736.7482212
117.36264	0.0	0.0	0.405	99			5736.7687339
117.27473	0.0	0.0	0.171	99			5736.7900586
117.27473	0.0	0.0	-0.41	99			5736.8094869
117.27473	0.0	0.0	-0.467	99			5736.8277158
117.27473	0.0	0.0	0.354	99			5737.6456155
117.27473	0.0	0.0	0.414	99			5737.6530098
117.27473	0.0	0.0	0.272	99			5737.6714162
117.27473	0.0	0.0	0.333	99			5737.6890247
117.27473	0.0	0.0	-0.142	99			5737.7075881
117.27473	0.0	0.0	-0.394	99			5737.7279509
117.27473	0.0	0.0	-0.145	99			5737.7479808
117.36264	0.0	0.0	-0.341	99			5737.7708987
117.27473	0.0	0.0	0.326	99			5737.7884618
117.27473	0.0	0.0	-0.158	99			5737.8076201
117.36264	0.0	0.0	-0.006	99			5737.8286311
117.27473	0.0	0.0	0.256	99			5737.8994245
117.27473	0.0	0.0	-0.329	99			5737.9163044
117.27473	0.0	0.0	-0.013	99			5737.933399
117.27473	0.0	0.0	0.469	99			5737.9494591
117.36264	0.0	0.0	-0.231	99			5737.9703562
117.27473	0.0	0.0	-0.022	99			5737.9896409
117.27473	0.0	0.0	0.454	99			5738.007573
117.27473	0.0	0.0	0.44	99			5738.0280652
117.27473	0.0	0.0	0.438	99			5738.0478566
117.36264	0.0	0.0	0.205	99			5738.0707646
117.36264	0.0	0.0	0.094	99			5738.0884645
117.27473	0.0	0.0	-0.069	99			5738.1074618
117.27473	0.0	0.0	0.094	99			5738.1283111
117.36264	0.0	0.0	-0.014	99			5738.1481981
117.27473	0.0	0.0	-0.145	99			5738.1702036
117.27473	0.0	0.0	0.327	99			5738.1888951
117.36264	0.0	0.0	0.201	99			5738.2077744
117.27473	0.0	0.0	0.275	99			5738.227948
117.27473	0.0	0.0	-0.315	99			5738.2526886
117.36264	0.0	0.0	0.099	99			5738.2717856
117.36264	0.0	0.0	-0.135	99			5738.290966
117.27473	0.0	0.0	0.111	99			5738.3091985
117.36264	0.0	0.0	-0.062	99			5738.3274626
117.27473	0.0	0.0	0.11	99			5738.3479176
117.36264	0.0	0.0	0.335	99			5738.3702505
117.27473	0.0	0.0	0.418	99			5738.3892222
117.36264	0.0	0.0	0.292	99			5738.4188795
117.27473	0.0	0.0	-0.368	99			5738.4359954
117.27473	0.0	0.0	-0.031	99			5738.4529291
117.27473	0.0	0.0	0.41	99			5738.471096
117.36264	0.0	0.0	0.305	99			5738.4898728
117.27473	0.0	0.0	0.19	99			5738.5075639
117.36264	0.0	0.0	-0.267	99			5738.5320536
117.27473	0.0	0.0	-0.468	99			5738.5487758
117.27473	0.0	0.0	0.255	99			5738.5734187
117.27473	0.0	0.0	0.018	99			5738.5920851
117.27473	0.0	0.0	-0.021	99			5738.6087169
117.27473	0.0	0.0	0.282	99			5738.6291286
117.27473	0.0	0.0	-0.204	99			5738.648058
117.27473	0.0	0.0	0.176	99			5738.6715221
117.27473	0.0	0.0	-0.077	99			5738.6903376
117.36264	0.0	0.0	-0.471	99			5738.7073879
117.27473	0.0	0.0	0.431	99			5738.7274316
117.27473	0.0	0.0	-0.418	99			5738.7499788
117.27473	0.0	0.0	-0.118	99			5738.7726141
117.36264	0.0	0.0	0.018	99			5738.7895719
117.27473	0.0	0.0	-0.406	99			5738.8075047
117.36264	0.0	0.0	0.478	99			5738.8275802
