current_position	current_torque	current_velocity	demanded_torque	event_id	event_type	prediction	timestamp
152.61539	0.0	0.0	-0.487	99			2602.2647635
152.61539	0.0	0.0	0.44	99			2602.3058501
152.70329	0.0	0.0	0.324	99			2602.3058501
152.61539	0.0	0.0	-0.328	99			2602.3058501
152.61539	0.0	0.0	-0.15	99			2602.3058501
152.61539	0.0	0.0	0.321	99			2602.3058501
152.61539	0.0	0.0	-0.092	99			2602.3058501
152.61539	0.0	0.0	0.119	99			2602.3058501
152.70329	0.0	0.0	-0.429	99			2602.3058501
152.61539	0.0	0.0	-0.284	99			2602.3058501
152.61539	0.0	0.0	0.046	99			2602.3058501
152.61539	0.0	0.0	-0.372	99			2602.3058501
152.61539	0.0	0.0	0.339	99			2602.3058501
152.61539	0.0	0.0	0.277	99			2602.3058501
152.61539	0.0	0.0	-0.453	99			2602.3058501
152.61539	0.0	0.0	-0.451	99			2602.3058501
152.61539	0.0	0.0	0.086	99			2602.3058501
152.70329	0.0	0.0	0.289	99			2602.3058501
152.61539	0.0	0.0	-0.37	99			2602.3058501
152.61539	0.0	0.0	-0.232	99			2602.3058501
152.70329	0.0	0.0	-0.204	99			2602.3058501
152.61539	0.0	0.0	0.194	99			2602.3058501
152.61539	0.0	0.0	0.363	99			2602.3058501
152.70329	0.0	0.0	-0.336	99			2602.3058501
152.61539	0.0	0.0	-0.433	99			2602.3058501
152.61539	0.0	0.0	0.016	99			2602.3058501
152.61539	0.0	0.0	-0.045	99			2602.3058501
152.61539	0.0	0.0	-0.363	99			2602.3058501
152.61539	0.0	0.0	-0.245	99			2602.3058501
152.61539	0.0	0.0	-0.432	99			2602.3058501
152.61539	0.0	0.0	0.071	99			2602.3058501
152.70329	0.0	0.0	-0.17	99			2602.3058501
152.61539	0.0	0.0	0.454	99			2602.3058501
152.61539	0.0	0.0	-0.082	99			2602.3058501
152.61539	0.0	0.0	-0.265	99			2602.3058501
152.61539	0.0	0.0	-0.245	99			2602.3058501
152.61539	0.0	0.0	0.393	99			2602.3058501
152.61539	0.0	0.0	0.04	99			2602.3058501
152.61539	0.0	0.0	-0.466	99			2602.3058501
152.61539	0.0	0.0	0.468	99			2602.3058501
152.61539	0.0	0.0	-0.447	99			2602.3058501
152.61539	0.0	0.0	0.276	99			2602.3058501
152.61539	0.0	0.0	-0.431	99			2602.3058501
152.61539	0.0	0.0	0.421	99			2602.3058501
152.61539	0.0	0.0	-0.255	99			2602.3058501
152.61539	0.0	0.0	-0.345	99			2602.3058501
152.61539	0.0	0.0	0.45	99			2602.3058501
152.61539	0.0	0.0	-0.322	99			2602.3058501
152.61539	0.0	0.0	0.189	99			2602.3058501
152.61539	0.0	0.0	-0.137	99			2602.3058501
152.61539	0.0	0.0	0.096	99			2602.3058501
152.61539	0.0	0.0	-0.195	99			2602.3058501
152.61539	0.0	0.0	0.318	99			2602.3058501
152.70329	0.0	0.0	0.336	99			2602.3058501
152.61539	0.0	0.0	-0.235	99			2602.3058501
152.61539	0.0	0.0	0.392	99			2602.3058501
152.61539	0.0	0.0	0.319	99			2602.3058501
152.61539	0.0	0.0	0.386	99			2602.3058501
152.61539	0.0	0.0	0.467	99			2602.3058501
152.61539	0.0	0.0	0.106	99			2602.3058501
152.61539	0.0	0.0	-0.278	99			2602.3058501
152.61539	0.0	0.0	0.226	99			2602.3058501
152.61539	0.0	0.0	0.158	99			2602.3058501
152.61539	0.0	0.0	0.216	99			2602.3058501
152.61539	0.0	0.0	0.243	99			2602.3058501
152.61539	0.0	0.0	-0.353	99			2602.3058501
152.70329	0.0	0.0	0.099	99			2602.3058501
152.61539	0.0	0.0	0.277	99			2602.3058501
152.61539	0.0	0.0	0.133	99			2602.3058501
152.61539	0.0	0.0	0.304	99			2602.3058501
152.61539	0.0	0.0	-0.021	99			2602.3058501
152.61539	0.0	0.0	-0.479	99			2602.3058501
152.61539	0.0	0.0	-0.423	99			2602.3058501
152.61539	0.0	0.0	-0.234	99			2602.3058501
152.61539	0.0	0.0	-0.012	99			2602.3058501
152.61539	0.0	0.0	0.283	99			2602.3058501
152.70329	0.0	0.0	-0.485	99			2602.3058501
152.61539	0.0	0.0	-0.297	99			2602.3058501
152.61539	0.0	0.0	-0.206	99			2602.3058501
152.61539	0.0	0.0	-0.367	99			2602.3058501
152.61539	0.0	0.0	-0.05	99			2602.3058501
