current_position	current_torque	current_velocity	demanded_torque	event_id	event_type	prediction	timestamp
117.97802	0.0	0.0	-0.094	99			6415.2682569
117.97802	0.0	0.0	0.383	99			6415.6331945
117.97802	0.0	0.0	-0.396	99			6415.6492366
117.97802	0.0	0.0	-0.275	99			6415.6698997
117.97802	0.0	0.0	0.383	99			6415.6866033
117.97802	0.0	0.0	0.432	99			6415.7068234
117.97802	0.0	0.0	-0.403	99			6415.7360897
117.97802	0.0	0.0	-0.256	99			6415.7525422
117.97802	0.0	0.0	0.092	99			6415.7693287
117.97802	0.0	0.0	0.112	99			6415.7865827
117.97802	0.0	0.0	0.058	99			6415.807029
117.97802	0.0	0.0	-0.454	99			6415.8301123
117.97802	0.0	0.0	0.23	99			6415.8496225
117.97802	0.0	0.0	-0.451	99			6415.8668285
117.97802	0.0	0.0	0.412	99			6415.8870961
117.97802	0.0	0.0	0.261	99			6415.909498
117.97802	0.0	0.0	0.174	99			6415.9312814
117.97802	0.0	0.0	0.295	99			6415.9485123
117.97802	0.0	0.0	-0.222	99			6415.9694489
117.97802	0.0	0.0	0.176	99			6415.987745
117.97802	0.0	0.0	-0.307	99			6416.0096442
117.97802	0.0	0.0	-0.026	99			6416.0303251
117.97802	0.0	0.0	-0.255	99			6416.0485579
117.97802	0.0	0.0	-0.014	99			6416.0716128
117.97802	0.0	0.0	-0.03	99			6416.0875305
117.97802	0.0	0.0	-0.218	99			6416.1078071
117.97802	0.0	0.0	0.326	99			6416.131047
117.97802	0.0	0.0	0.058	99			6416.1482528
117.97802	0.0	0.0	-0.05	99			6416.1682718
117.97802	0.0	0.0	-0.418	99			6416.187851
117.97802	0.0	0.0	-0.311	99			6416.2100951
117.97802	0.0	0.0	0.485	99			6416.2329575
117.97802	0.0	0.0	-0.138	99			6416.2486115
117.97802	0.0	0.0	-0.177	99			6416.2677638
117.97802	0.0	0.0	-0.137	99			6416.2898239
117.97802	0.0	0.0	0.492	99			6416.3080808
117.97802	0.0	0.0	0.087	99			6416.3313704
117.97802	0.0	0.0	0.151	99			6416.3483526
117.97802	0.0	0.0	-0.476	99			6416.3688952
117.97802	0.0	0.0	-0.281	99			6416.3876662
117.97802	0.0	0.0	-0.274	99			6416.4082731
117.97802	0.0	0.0	0.129	99			6416.4315738
117.97802	0.0	0.0	-0.471	99			6416.4486107
117.97802	0.0	0.0	0.377	99			6416.4676355
117.97802	0.0	0.0	0.29	99			6416.4924813
117.97802	0.0	0.0	-0.129	99			6416.5090785
117.97802	0.0	0.0	-0.081	99			6416.5318978
117.97802	0.0	0.0	-0.219	99			6416.5491607
117.97802	0.0	0.0	-0.464	99			6416.5680447
117.97802	0.0	0.0	0.201	99			6416.587812
117.97802	0.0	0.0	0.156	99			6416.6077509
117.97802	0.0	0.0	-0.295	99			6416.6313353
117.97802	0.0	0.0	-0.124	99			6416.648614
117.97802	0.0	0.0	0.412	99			6416.6676189
117.97802	0.0	0.0	-0.041	99			6416.6882245
117.97802	0.0	0.0	0.441	99			6416.7077517
117.97802	0.0	0.0	-0.083	99			6416.7318284
118.06593	0.0	0.0	-0.013	99			6416.748863
117.97802	0.0	0.0	0.49	99			6416.767693
117.97802	0.0	0.0	-0.174	99			6416.7878145
117.97802	0.0	0.0	0.235	99			6416.8077535
117.97802	0.0	0.0	-0.292	99			6416.8313342
118.06593	0.0	0.0	0.298	99			6416.8485352
117.97802	0.0	0.0	0.283	99			6416.8679656
117.97802	0.0	0.0	0.058	99			6416.8876404
117.97802	0.0	0.0	0.166	99			6416.9077609
117.97802	0.0	0.0	0.018	99			6416.9311997
117.97802	0.0	0.0	-0.322	99			6416.9493804
117.97802	0.0	0.0	0.157	99			6416.9675926
117.97802	0.0	0.0	0.014	99			6416.9879765
117.97802	0.0	0.0	0.129	99			6417.0079807
117.97802	0.0	0.0	-0.03	99			6417.0310956
117.97802	0.0	0.0	-0.238	99			6417.048898
117.97802	0.0	0.0	-0.127	99			6417.0718152
117.97802	0.0	0.0	0.181	99			6417.0885033
117.97802	0.0	0.0	-0.478	99			6417.1090379
117.97802	0.0	0.0	0.321	99			6417.132104
117.97802	0.0	0.0	-0.374	99			6417.15024
117.97802	0.0	0.0	0.311	99			6417.1698192
117.97802	0.0	0.0	-0.022	99			6417.1877049
117.97802	0.0	0.0	-0.3	99			6417.2139312
117.97802	0.0	0.0	0.126	99			6417.2316615
117.97802	0.0	0.0	-0.253	99			6417.2514958
117.97802	0.0	0.0	0.287	99			6417.2676149
117.97802	0.0	0.0	0.293	99			6417.2884611
117.97802	0.0	0.0	0.493	99			6417.3076361
117.97802	0.0	0.0	0.411	99			6417.3305781
117.97802	0.0	0.0	0.111	99			6417.3495156
117.97802	0.0	0.0	0.454	99			6417.3681265
117.97802	0.0	0.0	-0.493	99			6417.3887682
117.97802	0.0	0.0	-0.102	99			6417.4130244
117.97802	0.0	0.0	-0.286	99			6417.4319788
117.97802	0.0	0.0	-0.305	99			6417.4495903
117.97802	0.0	0.0	0.167	99			6417.4694899
117.97802	0.0	0.0	0.23	99			6417.4875705
117.97802	0.0	0.0	0.295	99			6417.5077737
117.97802	0.0	0.0	0.458	99			6417.5314719
117.97802	0.0	0.0	0.115	99			6417.5489176
117.97802	0.0	0.0	0.156	99			6417.5676596
117.97802	0.0	0.0	0.394	99			6417.5876658
117.97802	0.0	0.0	0.021	99			6417.6092106
117.97802	0.0	0.0	0.11	99			6417.6318056
117.97802	0.0	0.0	-0.454	99			6417.6491088
117.97802	0.0	0.0	-0.171	99			6417.6715699
117.97802	0.0	0.0	-0.258	99			6417.6878115
117.97802	0.0	0.0	-0.398	99			6417.7075463
117.97802	0.0	0.0	-0.401	99			6417.7330348
117.97802	0.0	0.0	-0.082	99			6417.7521171
117.97802	0.0	0.0	0.362	99			6417.7683937
117.97802	0.0	0.0	-0.193	99			6417.7876731
117.97802	0.0	0.0	0.199	99			6417.8075214
117.97802	0.0	0.0	-0.038	99			6417.8338233
117.97802	0.0	0.0	-0.254	20	DOWN	DOWN	6417.8608583
117.97802	0.0	0.0	0.273	99	DOWN	DOWN	6417.8741649
117.97802	0.0	0.0	0.076	99	DOWN	DOWN	6417.9031101
117.97802	0.0	0.0	-0.252	99	DOWN	DOWN	6417.9190467
117.97802	0.0	0.0	0.0	99	DOWN	DOWN	6417.935007
117.97802	0.0	0.0	0.47	99	DOWN	DOWN	6417.9508635
117.97802	0.0	0.0	0.385	99	DOWN	DOWN	6417.9682135
117.97802	0.0	0.0	0.052	99	DOWN	DOWN	6417.9896595
117.97802	0.0	0.0	0.089	99	DOWN	DOWN	6418.009377
117.97802	0.0	0.0	0.354	99	DOWN	DOWN	6418.032415
117.97802	0.0	0.0	0.447	99	DOWN	DOWN	6418.0500778
117.97802	0.0	0.0	-0.227	99	DOWN	DOWN	6418.0719976
117.97802	0.0	0.0	-0.45	99	DOWN	DOWN	6418.0882762
117.97802	0.0	0.0	0.384	99	DOWN	DOWN	6418.1083063
117.97802	0.0	0.0	0.054	99	DOWN	DOWN	6418.1318695
117.97802	0.0	0.0	0.495	99	DOWN	DOWN	6418.1496788
117.97802	0.0	0.0	0.431	99	DOWN	DOWN	6418.1683688
117.97802	0.0	0.0	0.175	99	DOWN	DOWN	6418.1882923
117.97802	0.0	0.0	0.1	99	DOWN	DOWN	6418.208334
117.97802	0.0	0.0	0.454	99	DOWN	DOWN	6418.2316072
117.97802	0.0	0.0	0.038	99	DOWN	DOWN	6418.2502926
117.97802	0.0	0.0	0.395	99	DOWN	DOWN	6418.2683815
117.97802	0.0	0.0	0.192	99	DOWN	DOWN	6418.2900381
117.97802	0.0	0.0	0.182	99	DOWN	DOWN	6418.3088013
117.97802	0.0	0.0	-0.079	99	DOWN	DOWN	6418.3311804
117.97802	0.0	0.0	0.492	99	DOWN	DOWN	6418.3508324
117.97802	0.0	0.0	-0.24	99	DOWN	DOWN	6418.369081
117.97802	0.0	0.0	-0.41	99	DOWN	DOWN	6418.388275
117.97802	0.0	0.0	0.176	99	DOWN	DOWN	6418.408463
117.97802	0.0	0.0	-0.163	99	DOWN	DOWN	6418.4321224
118.06593	0.0	0.0	0.39	99	DOWN	DOWN	6418.4512227
118.32967	0.0	0.04796	0.228	99	DOWN	DOWN	6418.4686462
118.50549	0.0	0.09592	0.499	99	DOWN	DOWN	6418.4882971
118.68132	0.0	0.14388	-0.048	21	m_DOWN	m_DOWN	6418.5083319
118.85714	0.0	0.14388	-0.176	21	m_DOWN	m_DOWN	6418.5310541
119.03297	0.0	0.14388	0.238	21	m_DOWN	m_DOWN	6418.552689
119.38461	0.0	0.16787	-0.077	21	m_DOWN	m_DOWN	6418.5708041
119.73627	0.0	0.21583	-0.148	21	m_DOWN	m_DOWN	6418.5881654
120.17583	0.0	0.26379	0.022	21	m_DOWN	m_DOWN	6418.609206
120.61539	0.0	0.31175	0.363	21	m_DOWN	m_DOWN	6418.6357254
121.14286	0.0	0.35971	-0.046	21	m_DOWN	m_DOWN	6418.6532243
121.75824	0.0	0.40767	-0.154	21	m_DOWN	m_DOWN	6418.668976
122.37363	0.0	0.45564	-0.127	21	m_DOWN	m_DOWN	6418.6884928
123.07692	0.0	0.52758	-0.073	21	m_DOWN	m_DOWN	6418.7101423
123.86813	0.0	0.57554	-0.168	21	m_DOWN	m_DOWN	6418.733429
124.65934	0.0	0.6235	0.302	21	m_DOWN	m_DOWN	6418.751199
125.53846	0.0	0.67146	-0.37	21	m_DOWN	m_DOWN	6418.7687582
126.50549	0.0	0.74341	0.049	21	m_DOWN	m_DOWN	6418.788735
127.38461	0.0	0.79137	0.339	21	m_DOWN	m_DOWN	6418.808746
128.43956	0.0	0.81535	0.464	21	m_DOWN	m_DOWN	6418.8330985
129.49451	0.0	0.83933	0.163	21	m_DOWN	m_DOWN	6418.851921
130.46153	0.0	0.86331	-0.283	21	m_DOWN	m_DOWN	6418.8684577
131.51648	0.0	0.86331	0.457	21	m_DOWN	m_DOWN	6418.8886297
132.48352	0.0	0.86331	-0.138	21	m_DOWN	m_DOWN	6418.9081786
133.45055	0.0	0.86331	0.294	21	m_DOWN	m_DOWN	6418.9326523
134.24176	0.0	0.81535	-0.052	21	m_DOWN	m_DOWN	6418.9520464
135.12088	0.0	0.76739	-0.072	21	m_DOWN	m_DOWN	6418.9687742
135.91209	0.0	0.74341	0.317	21	m_DOWN	m_DOWN	6418.9915707
138.28572	0.0	0.67146	-0.092	21	m_DOWN	m_DOWN	6419.059863
138.98901	0.0	0.64748	0.301	21	m_DOWN	m_DOWN	6419.0767044
139.69231	0.0	0.6235	0.359	21	m_DOWN	m_DOWN	6419.1032381
140.30769	0.0	0.59952	-0.008	21	m_DOWN	m_DOWN	6419.1199993
140.92308	0.0	0.57554	0.091	21	m_DOWN	m_DOWN	6419.1368349
141.45055	0.0	0.52758	-0.041	21	m_DOWN	m_DOWN	6419.15237
141.89011	0.0	0.47962	-0.366	21	m_DOWN	m_DOWN	6419.1685118
142.32967	0.0	0.43165	-0.349	21	m_DOWN	m_DOWN	6419.1893346
142.5934	0.0	0.35971	-0.079	21	m_DOWN	m_DOWN	6419.2080578
142.76923	0.0	0.28777	0.218	21	m_DOWN	m_DOWN	6419.2313532
142.76923	0.0	0.19185	-0.02	21	m_DOWN	m_DOWN	6419.2503674
142.76923	0.0	0.09592	-0.131	21	m_DOWN	m_DOWN	6419.2687275
142.76923	0.0	0.02398	-0.212	21	m_DOWN	m_DOWN	6419.2892384
142.76923	0.0	0.0	-0.188	21	m_DOWN	m_DOWN	6419.3112473
142.76923	0.0	0.0	-0.446	21	m_DOWN	m_DOWN	6419.3316922
142.76923	0.0	0.0	0.198	21	m_DOWN	m_DOWN	6419.3515566
142.76923	0.0	0.0	0.336	21	m_DOWN	m_DOWN	6419.3686314
142.76923	0.0	0.0	-0.003	21	m_DOWN	m_DOWN	6419.3909662
142.76923	0.0	0.0	0.193	21	m_DOWN	m_DOWN	6419.4080641
142.76923	0.0	0.0	0.054	21	m_DOWN	m_DOWN	6419.4315687
142.76923	0.0	0.0	0.475	21	m_DOWN	m_DOWN	6419.4513404
142.76923	0.0	0.0	-0.224	21	m_DOWN	m_DOWN	6419.4684273
142.76923	0.0	0.0	0.289	21	m_DOWN	m_DOWN	6419.4882842
142.76923	0.0	0.0	-0.482	21	m_DOWN	m_DOWN	6419.5158097
142.76923	0.0	0.0	0.139	21	m_DOWN	m_DOWN	6419.5351485
142.76923	0.0	0.0	-0.297	21	m_DOWN	m_DOWN	6419.5520158
142.76923	0.0	0.0	0.18	21	m_DOWN	m_DOWN	6419.5686127
142.76923	0.0	0.0	-0.116	21	m_DOWN	m_DOWN	6419.5881502
142.76923	0.0	0.0	-0.44	21	m_DOWN	m_DOWN	6419.6087305
142.76923	0.0	0.0	-0.412	21	m_DOWN	m_DOWN	6419.6333573
142.76923	0.0	0.0	0.308	21	m_DOWN	m_DOWN	6419.6508826
142.76923	0.0	0.0	0.352	21	m_DOWN	m_DOWN	6420.7415471
142.76923	0.0	0.0	0.351	21	m_DOWN	m_DOWN	6420.7516067
142.76923	0.0	0.0	-0.344	21	m_DOWN	m_DOWN	6420.7691737
142.76923	0.0	0.0	0.424	21	m_DOWN	m_DOWN	6420.7884128
142.76923	0.0	0.0	-0.202	21	m_DOWN	m_DOWN	6420.8087878
142.76923	0.0	0.0	-0.365	50	TIMEOUT	TIMEOUT	6420.8311232
142.76923	0.0	0.0	-0.449	50	TIMEOUT	TIMEOUT	6420.8524659
142.76923	0.0	0.0	-0.185	50	TIMEOUT	TIMEOUT	6420.8686455
142.76923	0.0	0.0	-0.126	50	TIMEOUT	TIMEOUT	6420.8907294
142.76923	0.0	0.0	0.048	50	TIMEOUT	TIMEOUT	6420.9073864
142.76923	0.0	0.0	0.151	50	TIMEOUT	TIMEOUT	6420.9283655
142.76923	0.0	0.0	0.467	50	TIMEOUT	TIMEOUT	6420.951674
142.76923	0.0	0.0	0.497	50	TIMEOUT	TIMEOUT	6420.9694315
142.76923	0.0	0.0	0.01	50	TIMEOUT	TIMEOUT	6420.9880672
142.76923	0.0	0.0	0.426	50	TIMEOUT	TIMEOUT	6421.0075784
142.76923	0.0	0.0	-0.337	50	TIMEOUT	TIMEOUT	6421.0277032
142.68132	0.0	0.0	0.308	50	TIMEOUT	TIMEOUT	6421.0509035
142.24176	0.0	-0.09592	0.024	50	TIMEOUT	TIMEOUT	6421.1133537
142.06593	0.0	-0.1199	-0.361	50	TIMEOUT	TIMEOUT	6421.1298915
141.89011	0.0	-0.14388	0.15	50	TIMEOUT	TIMEOUT	6421.1507447
141.53847	0.0	-0.16787	-0.062	50	TIMEOUT	TIMEOUT	6421.1689517
141.36264	0.0	-0.19185	-0.167	50	TIMEOUT	TIMEOUT	6421.1877011
141.09891	0.0	-0.19185	-0.154	50	TIMEOUT	TIMEOUT	6421.2075845
140.83516	0.0	-0.19185	-0.325	50	TIMEOUT	TIMEOUT	6421.228286
