current_position	current_torque	current_velocity	demanded_torque	event_id	event_type	prediction	timestamp
115.78022	0.0	0.07194	0.266	99			5772.6827454
115.86813	0.0	0.09592	0.429	99			5772.6997802
115.95605	0.0	0.09592	0.161	99			5772.7186352
116.13187	0.0	0.07194	0.104	99			5772.7384372
116.21978	0.0	0.07194	-0.278	99			5772.7663748
116.21978	0.0	0.04796	-0.288	99			5772.7837475
116.21978	0.0	0.02398	0.285	99			5772.8036892
116.21978	0.0	0.02398	-0.255	99			5772.819903
116.21978	0.0	0.0	0.214	99			5772.8384344
116.21978	0.0	0.0	-0.407	99			5772.8651896
116.39561	0.0	0.02398	-0.267	99			5772.8820909
116.48351	0.0	0.04796	0.205	99			5772.9033973
116.57143	0.0	0.07194	-0.421	99			5772.9196114
116.65934	0.0	0.07194	-0.412	99			5772.9385394
116.74725	0.0	0.07194	0.286	99			5772.9587598
116.83517	0.0	0.07194	-0.368	99			5772.9835037
116.83517	0.0	0.02398	0.446	99			5773.0002073
116.83517	0.0	0.02398	0.179	99			5773.0185137
116.74725	0.0	0.0	0.049	99			5773.0397412
116.83517	0.0	0.0	-0.369	99			5773.0624706
117.0989	0.0	0.02398	-0.357	99			5773.0821453
117.0989	0.0	0.07194	0.431	99			5773.1033315
117.36264	0.0	0.09592	0.496	99			5773.1203768
117.53846	0.0	0.1199	0.331	99			5773.1385889
117.8022	0.0	0.14388	-0.109	99			5773.1606487
117.97802	0.0	0.16787	-0.034	99			5773.1808513
118.06593	0.0	0.16787	-0.289	99			5773.2001531
118.06593	0.0	0.1199	0.104	99			5773.2184338
118.15385	0.0	0.04796	0.056	99			5773.238473
118.06593	0.0	0.02398	0.119	99			5773.2676543
118.06593	0.0	0.0	-0.212	99			5773.2846351
118.15385	0.0	0.0	0.339	99			5773.3032717
118.15385	0.0	0.0	0.485	99			5773.3204677
118.15385	0.0	0.0	0.362	99			5773.3414823
118.15385	0.0	0.0	0.13	99			5773.3602498
118.15385	0.0	0.0	-0.144	99			5773.3793257
118.15385	0.0	0.0	0.073	99			5773.4002878
118.06593	0.0	0.0	0.264	99			5773.4185997
118.15385	0.0	0.0	0.227	99			5773.4405919
118.06593	0.0	0.0	0.234	99			5773.4584553
118.06593	0.0	0.0	-0.287	99			5773.4789865
118.06593	0.0	0.0	-0.297	99			5773.4997351
118.15385	0.0	0.0	0.197	99			5773.5184022
118.15385	0.0	0.0	0.232	99			5773.5384282
118.06593	0.0	0.0	0.352	99			5773.5591604
118.15385	0.0	0.0	0.385	99			5773.5817534
118.06593	0.0	0.0	-0.119	99			5773.6004785
118.06593	0.0	0.0	-0.493	99			5773.6192443
118.06593	0.0	0.0	0.436	99			5773.6383795
118.06593	0.0	0.0	0.354	99			5773.6587879
118.15385	0.0	0.0	-0.064	99			5773.6843738
118.06593	0.0	0.0	0.103	99			5773.7003995
118.06593	0.0	0.0	0.341	99			5773.7199418
118.15385	0.0	0.0	-0.231	99			5773.7384278
118.06593	0.0	0.0	0.078	99			5773.7592316
118.06593	0.0	0.0	0.011	99			5773.7794089
118.06593	0.0	0.0	-0.268	99			5773.8001124
118.06593	0.0	0.0	-0.047	99			5773.8187698
118.15385	0.0	0.0	0.189	99			5773.838756
118.06593	0.0	0.0	-0.34	99			5773.8588058
118.15385	0.0	0.0	-0.026	99			5773.8819354
118.06593	0.0	0.0	0.014	99			5773.9005203
118.06593	0.0	0.0	0.188	99			5773.919166
118.06593	0.0	0.0	0.076	99			5773.9386996
118.15385	0.0	0.0	0.031	99			5773.9587438
118.06593	0.0	0.0	-0.072	99			5774.0007235
118.15385	0.0	0.0	0.481	99			5774.0229789
118.06593	0.0	0.0	0.143	99			5774.0416391
118.15385	0.0	0.0	-0.216	99			5774.0593373
118.06593	0.0	0.0	0.038	99			5774.0857391
118.06593	0.0	0.0	-0.406	99			5774.1025474
118.06593	0.0	0.0	-0.448	99			5774.1197517
118.15385	0.0	0.0	0.332	99			5774.1382972
118.15385	0.0	0.0	-0.357	99			5774.1588298
118.06593	0.0	0.0	-0.241	99			5774.1793867
118.06593	0.0	0.0	-0.306	99			5774.2007915
118.15385	0.0	0.0	-0.272	99			5774.219296
118.15385	0.0	0.0	0.198	99			5774.2384044
118.15385	0.0	0.0	0.422	99			5774.2596233
118.06593	0.0	0.0	-0.262	99			5774.2803019
118.15385	0.0	0.0	-0.249	99			5774.3004865
118.06593	0.0	0.0	-0.443	99			5774.3193808
118.15385	0.0	0.0	0.217	99			5774.3383689
118.06593	0.0	0.0	-0.381	99			5774.3624898
118.06593	0.0	0.0	-0.056	99			5774.378962
118.15385	0.0	0.0	0.374	99			5774.4027335
118.15385	0.0	0.0	-0.085	99			5774.4191106
118.15385	0.0	0.0	0.206	99			5774.4383485
118.06593	0.0	0.0	0.388	99			5774.4594138
118.15385	0.0	0.0	0.203	99			5774.478397
118.15385	0.0	0.0	0.351	99			5774.5022688
118.15385	0.0	0.0	-0.175	99			5774.5182188
118.15385	0.0	0.0	-0.264	99			5774.5383666
118.06593	0.0	0.0	0.234	99			5774.577438
118.06593	0.0	0.0	-0.141	99			5774.6019495
118.06593	0.0	0.0	0.072	99			5774.6186144
118.06593	0.0	0.0	0.287	99			5774.6383833
118.06593	0.0	0.0	0.093	99			5774.6585428
118.06593	0.0	0.0	-0.17	99			5774.6782363
118.15385	0.0	0.0	-0.443	99			5774.7021737
118.15385	0.0	0.0	0.179	99			5774.7182811
118.15385	0.0	0.0	0.294	99			5774.7383001
118.15385	0.0	0.0	-0.019	99			5774.7587024
118.06593	0.0	0.0	-0.41	99			5774.7784124
118.15385	0.0	0.0	0.318	99			5774.8385953
118.15385	0.0	0.0	-0.327	99			5774.8586208
118.06593	0.0	0.0	-0.327	99			5774.8782851
118.15385	0.0	0.0	-0.428	99			5774.902766
118.15385	0.0	0.0	0.055	99			5774.9184464
118.06593	0.0	0.0	0.354	99			5774.93898
118.15385	0.0	0.0	-0.17	99			5774.9586324
118.06593	0.0	0.0	0.273	99			5774.9783617
118.06593	0.0	0.0	0.308	99			5775.0039718
118.06593	0.0	0.0	-0.253	99			5775.0209819
118.15385	0.0	0.0	-0.491	99			5775.0383216
118.15385	0.0	0.0	-0.114	99			5775.0586679
118.06593	0.0	0.0	0.111	99			5775.078217
118.06593	0.0	0.0	0.033	99			5775.10199
118.15385	0.0	0.0	-0.082	99			5775.1185103
118.06593	0.0	0.0	0.106	99			5775.1382981
118.06593	0.0	0.0	-0.112	99			5775.1726558
118.06593	0.0	0.0	0.093	99			5775.189435
118.06593	0.0	0.0	0.273	99			5775.2187856
118.06593	0.0	0.0	-0.11	99			5775.2388043
118.06593	0.0	0.0	0.437	10	UP	UP	5775.2586561
118.15385	0.0	0.0	0.463	99	UP	UP	5775.2891222
118.06593	0.0	0.0	-0.088	99	UP	UP	5775.3057559
118.15385	0.0	0.0	-0.181	99	UP	UP	5775.3226835
118.15385	0.0	0.0	-0.206	99	UP	UP	5775.3393507
118.15385	0.0	0.0	-0.163	99	UP	UP	5775.3596977
118.15385	0.0	0.0	-0.356	99	UP	UP	5775.3856528
118.06593	0.0	0.0	-0.481	99	UP	UP	5775.4016726
118.06593	0.0	0.0	-0.046	99	UP	UP	5775.4201527
118.06593	0.0	0.0	-0.139	99	UP	UP	5775.4390617
118.15385	0.0	0.0	-0.479	99	UP	UP	5775.4602302
118.15385	0.0	0.0	0.036	99	UP	UP	5775.4788736
118.15385	0.0	0.0	-0.017	99	UP	UP	5775.5032549
118.15385	0.0	0.0	-0.106	99	UP	UP	5775.5190522
118.06593	0.0	0.0	-0.247	99	UP	UP	5775.5392772
118.15385	0.0	0.0	-0.321	99	UP	UP	5775.5593746
118.06593	0.0	0.0	0.088	99	UP	UP	5775.5788279
118.15385	0.0	0.0	0.371	99	UP	UP	5775.6030042
118.06593	0.0	0.0	-0.062	99	UP	UP	5775.6195129
118.06593	0.0	0.0	0.105	99	UP	UP	5775.6390728
118.06593	0.0	0.0	-0.155	99	UP	UP	5775.6617623
118.06593	0.0	0.0	-0.378	99	UP	UP	5775.6788956
118.15385	0.0	0.0	-0.418	99	UP	UP	5775.7032745
118.15385	0.0	0.0	0.282	99	UP	UP	5775.7196927
118.15385	0.0	0.0	0.226	99	UP	UP	5775.7394564
118.06593	0.0	0.0	0.226	99	UP	UP	5775.7596439
118.06593	0.0	0.0	0.371	99	UP	UP	5775.7845427
117.97802	0.0	0.0	0.374	99	UP	UP	5775.8011519
117.8022	0.0	-0.02398	0.1	99	UP	UP	5775.8219396
117.53846	0.0	-0.09592	0.184	99	UP	UP	5775.8391159
117.01099	0.0	-0.19185	0.31	99	UP	UP	5775.8593542
116.39561	0.0	-0.31175	0.083	99	UP	UP	5775.8788839
115.69231	0.0	-0.43165	0.23	11	m_UP	m_UP	5775.9030508
114.98901	0.0	-0.52758	0.468	11	m_UP	m_UP	5775.9219009
114.10989	0.0	-0.59952	0.104	11	m_UP	m_UP	5775.9396951
113.31868	0.0	-0.64748	0.135	11	m_UP	m_UP	5775.9598968
112.43956	0.0	-0.69544	-0.277	11	m_UP	m_UP	5775.9788407
111.56044	0.0	-0.71942	0.003	11	m_UP	m_UP	5776.003102
110.76923	0.0	-0.71942	-0.464	11	m_UP	m_UP	5776.0215957
109.97802	0.0	-0.71942	0.296	11	m_UP	m_UP	5776.0388168
109.36264	0.0	-0.67146	0.177	11	m_UP	m_UP	5776.0594241
108.74725	0.0	-0.64748	-0.325	11	m_UP	m_UP	5776.0788592
107.95605	0.0	-0.6235	-0.29	11	m_UP	m_UP	5776.1044743
107.07692	0.0	-0.6235	0.103	11	m_UP	m_UP	5776.1221663
106.1978	0.0	-0.67146	-0.223	11	m_UP	m_UP	5776.1398319
105.40659	0.0	-0.69544	-0.397	11	m_UP	m_UP	5776.1594418
104.61539	0.0	-0.71942	-0.034	11	m_UP	m_UP	5776.1790706
103.73627	0.0	-0.71942	-0.465	11	m_UP	m_UP	5776.2019565
102.68132	0.0	-0.74341	0.449	11	m_UP	m_UP	5776.2190173
101.71429	0.0	-0.81535	0.061	11	m_UP	m_UP	5776.2422076
100.65934	0.0	-0.86331	0.258	11	m_UP	m_UP	5776.2592957
99.42857	0.0	-0.91127	-0.166	11	m_UP	m_UP	5776.2787343
98.37363	0.0	-0.93525	-0.453	11	m_UP	m_UP	5776.3030044
97.23077	0.0	-0.98321	0.137	11	m_UP	m_UP	5776.31929
95.91209	0.0	-1.00719	-0.087	11	m_UP	m_UP	5776.3389367
94.59341	0.0	-1.05516	-0.131	11	m_UP	m_UP	5776.3610882
93.27473	0.0	-1.10312	0.083	11	m_UP	m_UP	5776.3797387
91.86813	0.0	-1.15108	-0.368	11	m_UP	m_UP	5776.4035012
90.37363	0.0	-1.19904	-0.401	11	m_UP	m_UP	5776.4190697
88.96703	0.0	-1.22302	-0.024	11	m_UP	m_UP	5776.4394695
87.38461	0.0	-1.27098	0.494	11	m_UP	m_UP	5776.4595379
85.89011	0.0	-1.29496	0.275	11	m_UP	m_UP	5776.4830419
84.39561	0.0	-1.31895	0.099	11	m_UP	m_UP	5776.5023343
82.81319	0.0	-1.34293	-0.078	11	m_UP	m_UP	5776.5211277
81.40659	0.0	-1.31895	-0.374	11	m_UP	m_UP	5776.5390428
79.91209	0.0	-1.29496	-0.224	11	m_UP	m_UP	5776.5597461
78.59341	0.0	-1.247	0.068	11	m_UP	m_UP	5776.5788198
77.36264	0.0	-1.19904	0.319	11	m_UP	m_UP	5776.602297
76.21978	0.0	-1.1271	-0.382	11	m_UP	m_UP	5776.6189883
74.98901	0.0	-1.07914	0.498	11	m_UP	m_UP	5776.6399471
73.93407	0.0	-1.03118	0.182	11	m_UP	m_UP	5776.6592815
72.96703	0.0	-0.95923	-0.162	11	m_UP	m_UP	5776.6786973
72.17583	0.0	-0.86331	-0.197	11	m_UP	m_UP	5776.7006764
71.56044	0.0	-0.76739	-0.005	11	m_UP	m_UP	5776.7189474
71.03297	0.0	-0.6235	0.05	11	m_UP	m_UP	5776.7449048
70.68132	0.0	-0.5036	-0.304	11	m_UP	m_UP	5776.7609752
70.41758	0.0	-0.38369	0.008	11	m_UP	m_UP	5776.7805297
70.32967	0.0	-0.28777	0.32	11	m_UP	m_UP	5776.8024359
70.32967	0.0	-0.16787	0.246	11	m_UP	m_UP	5776.8212848
70.32967	0.0	-0.07194	0.241	11	m_UP	m_UP	5776.8390977
70.32967	0.0	-0.02398	-0.217	11	m_UP	m_UP	5776.8593268
70.32967	0.0	0.0	0.154	11	m_UP	m_UP	5776.8787222
70.32967	0.0	0.0	-0.446	11	m_UP	m_UP	5776.9022461
70.32967	0.0	0.0	-0.16	11	m_UP	m_UP	5776.9203145
70.24176	0.0	0.0	0.026	11	m_UP	m_UP	5776.9391968
70.32967	0.0	0.0	0.369	11	m_UP	m_UP	5776.9594747
70.32967	0.0	0.0	-0.142	11	m_UP	m_UP	5776.9793019
70.24176	0.0	0.0	0.492	11	m_UP	m_UP	5777.0004673
70.24176	0.0	0.0	0.47	11	m_UP	m_UP	5777.0269985
70.32967	0.0	0.0	0.473	11	m_UP	m_UP	5777.0449041
70.24176	0.0	0.0	0.128	11	m_UP	m_UP	5777.0625069
70.24176	0.0	0.0	-0.184	11	m_UP	m_UP	5777.0789174
70.24176	0.0	0.0	-0.352	11	m_UP	m_UP	5777.1006269
70.06593	0.0	-0.02398	-0.23	11	m_UP	m_UP	5777.1191085
69.8022	0.0	-0.09592	0.221	11	m_UP	m_UP	5777.138883
69.62637	0.0	-0.14388	0.484	11	m_UP	m_UP	5777.1591864
69.45055	0.0	-0.16787	-0.434	11	m_UP	m_UP	5777.1792772
69.27473	0.0	-0.14388	-0.203	11	m_UP	m_UP	5777.2022954
69.01099	0.0	-0.14388	-0.031	11	m_UP	m_UP	5777.2191058
68.83517	0.0	-0.16787	0.282	11	m_UP	m_UP	5777.2387903
68.65934	0.0	-0.14388	0.384	11	m_UP	m_UP	5777.2601861
68.48351	0.0	-0.14388	-0.066	11	m_UP	m_UP	5777.2809511
68.30769	0.0	-0.14388	0.319	11	m_UP	m_UP	5777.301612
68.13187	0.0	-0.14388	0.485	11	m_UP	m_UP	5777.321195
67.95605	0.0	-0.14388	0.414	11	m_UP	m_UP	5777.339071
67.86813	0.0	-0.1199	0.175	11	m_UP	m_UP	5777.3714822
67.86813	0.0	-0.09592	0.054	11	m_UP	m_UP	5777.3879724
67.86813	0.0	-0.04796	-0.074	11	m_UP	m_UP	5777.4039531
67.86813	0.0	0.0	0.374	11	m_UP	m_UP	5777.4190866
67.86813	0.0	0.0	-0.471	11	m_UP	m_UP	5777.4458804
67.86813	0.0	0.0	-0.2	11	m_UP	m_UP	5777.4623387
67.86813	0.0	0.0	-0.078	11	m_UP	m_UP	5777.4787841
67.86813	0.0	0.0	0.431	11	m_UP	m_UP	5777.5007529
67.60439	0.0	-0.02398	0.3	11	m_UP	m_UP	5777.5198172
67.34066	0.0	-0.09592	-0.412	11	m_UP	m_UP	5777.5388847
67.16483	0.0	-0.14388	-0.171	11	m_UP	m_UP	5777.5619
66.9011	0.0	-0.19185	0.435	11	m_UP	m_UP	5777.5787523
66.54945	0.0	-0.19185	0.347	30	SUCCESS	SUCCESS	5777.6003079
66.1978	0.0	-0.23981	-0.045	30	SUCCESS	SUCCESS	5777.6196166
65.84615	0.0	-0.28777	0.033	30	SUCCESS	SUCCESS	5777.6389034
65.31868	0.0	-0.31175	0.146	30	SUCCESS	SUCCESS	5777.6635022
64.79121	0.0	-0.35971	0.414	30	SUCCESS	SUCCESS	5777.6791898
64.26373	0.0	-0.40767	0.349	30	SUCCESS	SUCCESS	5777.7011997
63.73626	0.0	-0.43165	-0.365	30	SUCCESS	SUCCESS	5777.7224263
63.2967	0.0	-0.43165	-0.116	30	SUCCESS	SUCCESS	5777.7391583
63.12088	0.0	-0.38369	0.213	30	SUCCESS	SUCCESS	5777.7595678
62.76923	0.0	-0.31175	-0.314	30	SUCCESS	SUCCESS	5777.7788519
62.68132	0.0	-0.21583	-0.366	30	SUCCESS	SUCCESS	5777.8024289
62.68132	0.0	-0.1199	0.135	30	SUCCESS	SUCCESS	5777.8194404
62.68132	0.0	-0.07194	0.4	30	SUCCESS	SUCCESS	5777.8414785
62.76923	0.0	0.0	0.496	30	SUCCESS	SUCCESS	5777.860245
62.76923	0.0	0.0	-0.323	30	SUCCESS	SUCCESS	5777.8804898
62.68132	0.0	0.0	-0.202	30	SUCCESS	SUCCESS	5777.899544
62.76923	0.0	0.0	-0.021	30	SUCCESS	SUCCESS	5777.9192995
62.76923	0.0	0.0	0.307	30	SUCCESS	SUCCESS	5777.9392015
62.76923	0.0	0.0	-0.242	30	SUCCESS	SUCCESS	5777.9588375
62.76923	0.0	0.0	0.246	30	SUCCESS	SUCCESS	5777.9790258
62.76923	0.0	0.0	-0.147	30	SUCCESS	SUCCESS	5778.0003212
62.94505	0.0	0.0	-0.14	30	SUCCESS	SUCCESS	5778.0232566
62.94505	0.0	0.02398	-0.166	30	SUCCESS	SUCCESS	5778.0467533
63.12088	0.0	0.04796	-0.251	30	SUCCESS	SUCCESS	5778.0628597
63.2967	0.0	0.09592	-0.037	30	SUCCESS	SUCCESS	5778.078803
63.56044	0.0	0.14388	-0.463	30	SUCCESS	SUCCESS	5778.0997624
64.0	0.0	0.21583	0.086	30	SUCCESS	SUCCESS	5778.1197197
64.43956	0.0	0.26379	0.389	30	SUCCESS	SUCCESS	5778.1394009
64.87912	0.0	0.31175	-0.176	30	SUCCESS	SUCCESS	5778.159548
65.40659	0.0	0.35971	-0.133	30	SUCCESS	SUCCESS	5778.1792396
65.93407	0.0	0.40767	0.41	30	SUCCESS	SUCCESS	5778.2043932
66.54945	0.0	0.43165	0.067	30	SUCCESS	SUCCESS	5778.2215099
67.07692	0.0	0.45564	-0.211	30	SUCCESS	SUCCESS	5778.2394061
67.69231	0.0	0.47962	-0.317	30	SUCCESS	SUCCESS	5778.2588541
68.21978	0.0	0.47962	0.242	30	SUCCESS	SUCCESS	5778.2788794
68.83517	0.0	0.47962	-0.08	30	SUCCESS	SUCCESS	5778.2997808
69.45055	0.0	0.47962	0.233	30	SUCCESS	SUCCESS	5778.3194367
69.97802	0.0	0.5036	0.193	30	SUCCESS	SUCCESS	5778.3394279
70.59341	0.0	0.5036	-0.172	30	SUCCESS	SUCCESS	5778.3591008
71.12088	0.0	0.5036	-0.047	30	SUCCESS	SUCCESS	5778.379501
71.64835	0.0	0.47962	0.2	30	SUCCESS	SUCCESS	5778.4046469
72.26373	0.0	0.47962	0.269	30	SUCCESS	SUCCESS	5778.4200464
72.87912	0.0	0.47962	-0.021	30	SUCCESS	SUCCESS	5778.4395402
73.49451	0.0	0.5036	-0.351	30	SUCCESS	SUCCESS	5778.4592439
74.10989	0.0	0.5036	0.095	30	SUCCESS	SUCCESS	5778.4816757
74.81319	0.0	0.55156	-0.086	30	SUCCESS	SUCCESS	5778.4992367
75.69231	0.0	0.59952	-0.325	30	SUCCESS	SUCCESS	5778.5218014
76.48351	0.0	0.64748	-0.236	30	SUCCESS	SUCCESS	5778.5396468
77.45055	0.0	0.69544	0.269	30	SUCCESS	SUCCESS	5778.5605092
78.50549	0.0	0.76739	-0.108	30	SUCCESS	SUCCESS	5778.5794807
79.64835	0.0	0.83933	0.311	30	SUCCESS	SUCCESS	5778.5987564
80.87912	0.0	0.93525	-0.259	99			5778.6193255
82.1978	0.0	1.00719	0.42	99			5778.6393801
83.51649	0.0	1.07914	-0.5	99			5778.6639734
85.0989	0.0	1.15108	0.217	99			5778.6808676
86.59341	0.0	1.22302	0.301	99			5778.6992533
88.17583	0.0	1.29496	-0.352	99			5778.7191123
89.84615	0.0	1.36691	-0.094	99			5778.7392623
91.51649	0.0	1.41487	0.154	99			5778.7634246
93.27473	0.0	1.46283	0.472	99			5778.7806743
95.12088	0.0	1.48681	0.304	99			5778.805147
96.96703	0.0	1.53477	0.407	99			5778.8214613
98.72527	0.0	1.58273	-0.41	99			5778.8391575
100.65934	0.0	1.60672	-0.124	99			5778.8580072
102.59341	0.0	1.6307	0.09	99			5778.8779296
108.48351	0.0	1.67866	0.147	99			5778.9434189
110.32967	0.0	1.70264	0.421	99			5778.9603121
112.35165	0.0	1.70264	-0.159	99			5778.9778788
114.28571	0.0	1.70264	-0.079	99			5778.9990707
116.21978	0.0	1.70264	0.194	99			5779.0197814
118.06593	0.0	1.67866	0.018	99			5779.0396315
120.0	0.0	1.65468	0.227	99			5779.0580199
121.84615	0.0	1.65468	-0.098	99			5779.0779667
123.60439	0.0	1.6307	-0.374	99			5779.0980187
125.45055	0.0	1.58273	-0.366	99			5779.1203131
127.03297	0.0	1.55875	0.257	99			5779.138134
128.61539	0.0	1.51079	0.281	99			5779.1584122
130.28572	0.0	1.46283	0.479	99			5779.1779224
131.69231	0.0	1.39089	-0.093	99			5779.1979339
133.18681	0.0	1.34293	0.33	99			5779.2204598
134.32967	0.0	1.247	-0.497	99			5779.2381058
135.03297	0.0	1.05516	-0.338	99			5779.2586176
135.20879	0.0	0.79137	0.398	99			5779.2797146
135.03297	0.0	0.43165	0.216	99			5779.3001288
134.5934	0.0	0.07194	0.404	99			5779.3193165
133.97803	0.0	-0.16787	0.39	99			5779.3395744
133.18681	0.0	-0.38369	0.37	99			5779.3580106
132.13187	0.0	-0.57554	-0.108	99			5779.3780019
130.98901	0.0	-0.74341	0.035	99			5779.3979225
129.67033	0.0	-0.91127	0.392	99			5779.4207365
128.35165	0.0	-1.00719	-0.261	99			5779.4381753
127.03297	0.0	-1.07914	0.366	99			5779.4579906
125.8022	0.0	-1.1271	-0.263	99			5779.4779537
124.65934	0.0	-1.1271	-0.331	99			5779.4992406
123.51649	0.0	-1.07914	0.278	99			5779.5196777
