current_position	current_torque	current_velocity	demanded_torque	event_id	event_type	prediction	timestamp
62.94505	0.0	0.0	0.295	99			6535.207285
62.94505	0.0	0.0	-0.44	99			6535.5772054
62.94505	0.0	0.0	0.128	99			6535.5911335
62.94505	0.0	0.0	-0.291	99			6535.6156213
62.94505	0.0	0.0	0.416	99			6535.6341296
62.94505	0.0	0.0	0.006	99			6535.6515083
62.94505	0.0	0.0	0.212	99			6535.6684455
62.94505	0.0	0.0	0.218	99			6535.6878868
62.94505	0.0	0.0	-0.058	99			6535.7136917
62.94505	0.0	0.0	0.251	99			6535.7296703
62.94505	0.0	0.0	0.371	99			6535.7532301
62.94505	0.0	0.0	0.149	99			6535.7795613
62.94505	0.0	0.0	-0.486	99			6535.7963732
62.94505	0.0	0.0	-0.292	99			6535.8141455
62.94505	0.0	0.0	-0.457	99			6535.8319319
62.94505	0.0	0.0	0.074	99			6535.8499041
62.94505	0.0	0.0	0.399	99			6535.8680921
62.94505	0.0	0.0	0.36	99			6535.8878452
62.94505	0.0	0.0	0.447	99			6535.9101743
62.94505	0.0	0.0	-0.133	99			6535.9295153
62.94505	0.0	0.0	0.017	99			6535.9491269
62.94505	0.0	0.0	-0.329	99			6535.9674553
62.94505	0.0	0.0	0.126	99			6535.9881316
62.94505	0.0	0.0	0.211	99			6536.013931
62.94505	0.0	0.0	0.264	99			6536.0332969
62.94505	0.0	0.0	-0.271	99			6536.0508898
62.94505	0.0	0.0	-0.02	99			6536.0697794
62.94505	0.0	0.0	-0.1	99			6536.0895879
62.94505	0.0	0.0	-0.198	99			6536.110306
62.94505	0.0	0.0	-0.446	99			6536.1319065
62.94505	0.0	0.0	0.037	99			6536.1488469
62.94505	0.0	0.0	0.205	99			6536.168678
62.94505	0.0	0.0	0.159	99			6536.1888915
62.94505	0.0	0.0	-0.297	99			6536.8300235
62.94505	0.0	0.0	0.492	99			6536.8481431
62.94505	0.0	0.0	-0.165	99			6536.8697222
62.94505	0.0	0.0	-0.376	99			6536.8875877
62.94505	0.0	0.0	-0.128	99			6536.9098623
62.94505	0.0	0.0	-0.374	99			6536.9307673
62.94505	0.0	0.0	0.49	99			6536.948064
62.94505	0.0	0.0	0.2	99			6536.9734211
62.94505	0.0	0.0	0.489	99			6536.9902015
62.94505	0.0	0.0	0.105	99			6537.0106689
62.94505	0.0	0.0	0.177	99			6537.0307614
62.94505	0.0	0.0	-0.464	99			6537.047901
62.94505	0.0	0.0	-0.118	99			6537.0683798
