current_force	current_position	current_torque	current_velocity	demanded_torque	event_id	event_type	prediction	timestamp
-1.7431	104.544	0.24359	-42.97236	0.0	99			1483.8289199
-1.7431	102.696	0.03157	-74.31028	0.0	99			1483.8458607
-1.9517	102.08	0.03157	-74.31028	0.0	99			1483.8620241
-1.1173	100.936	-0.0631	-58.33762	0.0	99			1483.8798891
-1.7431	100.232	-0.05522	-31.51532	0.0	99			1483.8967556
-1.7431	99.176	-0.07098	-31.22156	0.0	99			1483.9127193
-1.1173	98.824	-0.05522	-45.73166	0.0	99			1483.928648
-0.9087	98.296	-0.13389	-48.28999	0.0	99			1483.9445922
-0.9087	97.416	0.07885	-34.74454	0.0	99			1483.9606154
-0.0743	97.152	-0.10245	-36.95811	0.0	99			1483.9775207
0.1343	96.8	0.25923	-24.93408	0.0	99			1483.9935575
0.9687	96.448	-0.0631	-22.91354	0.0	99			1484.0094524
0.3429	96.272	-0.03157	-13.34762	0.0	99			1484.0255814
0.7601	96.184	0.10245	0.0	0.0	99			1484.0411759
1.3859	96.184	-0.0079	0.0	0.0	99			1484.0571395
0.9687	96.184	0.0	0.0	0.0	99			1484.0740835
2.4289	96.272	0.0	0.0	0.0	99			1484.091126
4.0977	96.36	0.01579	0.0	0.0	99			1484.1080716
5.3493	96.448	-0.22013	11.72853	0.0	99			1484.1249261
5.9751	97.064	0.04734	19.58392	0.0	99			1484.1419379
5.9751	97.592	0.11032	24.40092	0.0	99			1484.1589008
6.1837	98.208	0.12604	37.09158	0.0	99			1484.1758704
6.6009	99.088	-0.29826	53.28973	0.0	99			1484.1928422
6.1837	100.408	0.08672	102.30341	0.0	99			1484.2087637
4.7235	101.728	-0.22013	97.25442	0.0	99			1484.2249797
4.5149	102.256	0.04734	36.97364	0.0	99			1484.2417742
3.6805	104.72	-0.26704	90.24703	0.0	99			1484.2586402
3.2633	106.568	-0.2123	81.41295	0.0	99			1484.2745902
2.8461	107.712	0.05522	116.35693	0.0	99			1484.2906343
3.6805	108.592	0.07885	60.44017	0.0	99			1484.306523
3.0547	109.472	-0.23578	72.36688	0.0	99			1484.3224946
1.8031	110.264	-0.04734	57.91261	0.0	99			1484.3394659
1.8031	111.936	0.12604	55.27603	0.0	99			1484.3554179
2.4289	112.64	0.0631	0.0	0.0	99			1484.3723225
1.8031	113.256	0.08672	61.59781	0.0	99			1484.3892786
1.8031	113.696	0.07098	30.75742	0.0	99			1484.4053067
2.8461	114.048	0.07098	23.24842	0.0	99			1484.4212123
2.6375	114.224	0.11032	18.47841	0.0	99			1484.4381418
4.3063	114.4	0.03946	14.91867	0.0	99			1484.455114
3.8891	114.664	0.04734	0.0	0.0	99			1484.4720574
3.2633	114.752	0.05522	24.63951	0.0	99			1484.4890512
3.4719	115.016	-0.22795	0.0	0.0	99			1484.5056087
4.3063	115.192	0.05522	27.47176	0.0	99			1484.5215223
4.5149	115.544	0.03946	14.97606	0.0	99			1484.5380792
4.7235	115.632	0.05522	12.37321	0.0	99			1484.5550408
4.0977	115.984	0.0079	18.04482	0.0	99			1484.5720435
4.0977	116.16	-0.29826	11.79991	0.0	99			1484.589003
3.8891	116.424	0.05522	0.0	0.0	99			1484.6059514
3.8891	116.6	-0.20447	36.95897	0.0	99			1484.6229116
3.8891	116.952	0.05522	16.37099	0.0	99			1484.6399712
4.0977	117.216	0.04734	27.93076	0.0	99			1484.6568357
3.4719	117.656	-0.03157	18.67422	0.0	99			1484.6739784
3.4719	117.832	0.05522	12.21889	0.0	99			1484.6917968
3.4719	118.096	0.05522	36.95993	0.0	99			1484.7077976
2.6375	118.272	0.05522	0.0	0.0	99			1484.7236076
2.6375	118.448	0.03946	0.0	0.0	99			1484.7396043
2.6375	118.536	0.01579	0.0	0.0	99			1484.7566034
2.4289	118.624	0.04734	12.43566	0.0	99			1484.7725262
2.4289	118.712	0.0079	0.0	0.0	99			1484.7894691
2.6375	118.8	0.0	12.40088	0.0	99			1484.8054402
3.0547	118.976	0.0079	0.0	0.0	99			1484.8214234
3.6805	119.064	-0.08672	12.00326	0.0	99			1484.8383929
3.6805	119.328	0.02368	0.0	0.0	99			1484.8547827
3.6805	119.328	0.02368	0.0	0.0	99			1484.875179
3.0547	119.416	-0.01579	0.0	0.0	99			1484.8917096
3.6805	119.68	-0.13389	0.0	0.0	99			1484.9077275
3.8891	119.68	0.02368	0.0	0.0	99			1484.9247484
4.0977	119.856	-0.05522	36.27389	0.0	99			1484.9405875
3.4719	119.944	0.0079	0.0	0.0	99			1484.9571029
3.2633	120.032	-0.09459	14.44928	0.0	99			1484.9732403
2.6375	120.032	0.0079	0.0	0.0	99			1484.989067
2.4289	120.12	0.01579	0.0	0.0	99			1485.006056
2.2203	120.12	0.0	0.0	0.0	99			1485.023074
2.4289	120.208	0.0	0.0	0.0	99			1485.0403622
2.2203	120.12	0.0	0.0	0.0	99			1485.0572414
1.5945	120.12	0.0	0.0	0.0	99			1485.074295
2.2203	120.12	0.0	0.0	0.0	99			1485.0912026
1.8031	120.12	0.0	0.0	0.0	99			1485.1071744
2.6375	120.12	0.0	0.0	0.0	99			1485.1240933
2.4289	120.12	0.0	0.0	0.0	99			1485.1411561
2.2203	120.12	0.0	0.0	0.0	99			1485.1572224
2.6375	120.12	0.0	0.0	0.0	99			1485.173996
2.4289	120.12	0.0	0.0	0.0	99			1485.1916007
2.6375	120.12	0.0	0.0	0.0	99			1485.2082362
2.8461	120.12	0.0	0.0	0.0	99			1485.2250709
3.2633	120.208	0.0	0.0	0.0	99			1485.2420719
2.6375	120.208	0.0	0.0	0.0	99			1485.2589643
2.8461	120.208	0.0	0.0	0.0	99			1485.2759729
3.4719	120.12	0.0	0.0	0.0	99			1485.2929273
1.8031	120.12	0.0	0.0	0.0	99			1485.3098512
1.8031	120.208	0.0	0.0	0.0	99			1485.3268136
1.1773	120.12	0.0	0.0	0.0	99			1485.3427974
1.1773	120.12	0.0	0.0	0.0	99			1485.3597266
0.7601	120.208	0.0	0.0	0.0	99			1485.3756452
0.5515	120.12	0.0	0.0	0.0	99			1485.391646
0.3429	120.12	0.0	0.0	0.0	99			1485.4075421
0.7601	120.12	0.0	0.0	0.0	99			1485.4235864
0.5515	120.12	0.0	0.0	0.0	99			1485.4395076
1.3859	120.12	0.0	0.0	0.0	99			1485.4554662
-0.0743	120.12	0.0	0.0	0.0	99			1485.4724231
-0.2829	120.12	0.0	0.0	0.0	99			1485.4893756
0.3429	120.12	0.0	0.0	0.0	99			1485.5053383
-0.4915	120.12	0.0	0.0	0.0	99			1485.5212861
-0.2829	120.12	0.0	0.0	0.0	99			1485.5381454
-0.2829	120.12	0.0	0.0	0.0	99			1485.5554042
0.1343	120.12	0.0	0.0	0.0	99			1485.5723631
0.3429	120.12	0.0	0.0	0.0	99			1485.5893245
0.7601	120.12	0.0	0.0	0.0	99			1485.6052728
0.1343	120.12	0.0	0.0	0.0	99			1485.6222212
-0.0743	120.12	0.0	0.0	0.0	99			1485.6391748
0.3429	120.12	0.0	0.0	0.0	99			1485.6550794
0.5515	120.12	0.0	0.0	0.0	99			1485.6720594
0.7601	120.208	0.0	0.0	0.0	99			1485.689085
0.9687	120.12	0.0	0.0	0.0	99			1485.7060011
0.5515	120.12	0.0	0.0	0.0	99			1485.7229765
1.1773	120.12	0.0	0.0	0.0	99			1485.7399117
0.3429	120.12	0.0	0.0	0.0	99			1485.756882
-0.0743	120.12	0.0	0.0	0.0	99			1485.7738117
-0.0743	120.208	0.0	0.0	0.0	99			1485.7907758
0.3429	120.208	0.0	0.0	0.0	99			1485.8078818
0.3429	120.12	0.0	0.0	0.0	99			1485.824605
-0.2829	120.12	0.0	0.0	0.0	99			1485.8410568
-0.2829	120.12	0.0	0.0	0.0	99			1485.8565814
-0.0743	120.12	0.0	0.0	0.0	99			1485.8725388
-0.0743	120.12	0.0	0.0	0.0	99			1485.8894646
-0.9087	120.12	0.0	0.0	0.0	99			1485.9054784
-0.2829	120.12	0.0	0.0	0.0	99			1485.9224306
-0.4915	120.12	0.0	0.0	0.0	99			1485.9383313
-0.2829	120.12	0.0	0.0	0.0	99			1485.9557415
-0.4915	120.12	0.0	0.0	0.0	99			1485.9725329
-0.7001	120.12	0.0	0.0	0.0	99			1485.9895271
-1.3259	120.12	0.0	0.0	0.0	99			1486.0054822
-0.7001	120.12	0.0	0.0	0.0	99			1486.0229258
-0.2829	120.12	0.0	0.0	0.0	99			1486.0399497
-0.4915	120.12	0.0	0.0	0.0	99			1486.0569949
-0.4915	120.12	0.0	0.0	0.0	99			1486.0737718
-0.4915	120.12	0.0	0.0	0.0	99			1486.0900961
-0.4915	120.12	0.0	0.0	0.0	99			1486.1076491
-0.4915	120.12	0.0	0.0	0.0	99			1486.1236295
-0.2829	120.12	0.0	0.0	0.0	99			1486.1395554
-0.0743	120.12	0.0	0.0	0.0	99			1486.1564994
0.3429	120.12	0.0	0.0	0.0	99			1486.1724251
0.5515	120.12	0.0	0.0	0.0	99			1486.1894115
0.9687	120.12	0.0	0.0	0.0	99			1486.2053753
0.9687	120.12	0.0	0.0	0.0	99			1486.2225315
1.5945	120.12	0.0	0.0	0.0	99			1486.2393053
0.9687	120.12	0.0	0.0	0.0	99			1486.2564018
0.9687	120.12	0.0	0.0	0.0	99			1486.2721746
1.1773	120.208	0.0	0.0	0.0	99			1486.2891446
1.8031	120.208	0.0	0.0	0.0	99			1486.3050501
2.0117	120.12	0.0	0.0	0.0	99			1486.3221
0.7601	120.12	0.0	0.0	0.0	99			1486.3398336
1.1773	120.12	0.0	0.0	0.0	99			1486.3557081
1.1773	120.12	0.0	0.0	0.0	99			1486.3716413
1.1773	120.12	0.0	0.0	0.0	99			1486.3876346
1.1773	120.12	0.0	0.0	0.0	99			1486.4036461
1.3859	120.12	0.0	0.0	0.0	99			1486.419519
1.8031	120.12	0.0	0.0	0.0	99			1486.4354971
1.1773	120.12	0.0	0.0	0.0	99			1486.4514437
1.3859	120.12	0.0	0.0	0.0	99			1486.4675181
1.3859	120.12	0.0	0.0	0.0	99			1486.4844413
1.1773	120.12	0.0	0.0	0.0	99			1486.5004823
1.5945	120.12	0.0	0.0	0.0	99			1486.5175712
1.1773	120.12	0.0	0.0	0.0	99			1486.5335544
3.2633	120.12	0.0	0.0	0.0	99			1486.5500797
1.5945	120.12	0.0	0.0	0.0	99			1486.5667841
1.3859	120.12	0.0	0.0	0.0	99			1486.5827183
1.8031	120.12	0.0	0.0	0.0	99			1486.5996911
1.8031	120.12	0.0	0.0	0.0	99			1486.6155903
1.1773	120.12	0.0	0.0	0.0	99			1486.6316199
1.3859	120.208	0.0	0.0	0.0	99			1486.6475743
1.1773	120.12	0.0	0.0	0.0	99			1486.6775884
1.3859	120.12	0.0	0.0	0.0	99			1486.7206552
0.9687	120.12	0.0	0.0	0.0	99			1486.7373879
1.5945	120.12	0.0	0.0	0.0	99			1486.7543277
0.9687	120.12	0.0	0.0	0.0	99			1486.7717034
1.5945	120.12	0.0	0.0	0.0	99			1486.787659
1.1773	120.12	0.0	0.0	0.0	99			1486.8045885
1.5945	120.12	0.0	0.0	0.0	99			1486.8206574
0.9687	120.208	0.0	0.0	0.0	99			1486.8365344
1.3859	120.12	0.0	0.0	0.0	99			1486.853913
2.0117	120.12	0.0	0.0	0.0	99			1486.8701642
1.1773	120.12	0.0	0.0	0.0	99			1486.8870182
1.5945	120.12	0.0	0.0	0.0	99			1486.9040355
0.9687	120.12	0.0	0.0	0.0	99			1486.9209563
0.9687	120.12	0.0	0.0	0.0	99			1486.9379071
1.1773	120.12	0.0	0.0	0.0	99			1486.9548235
1.1773	120.12	0.0	0.0	0.0	99			1486.9767015
1.3859	120.12	0.0	0.0	0.0	99			1486.993808
1.5945	120.12	0.0	0.0	0.0	99			1487.0096384
2.4289	120.12	0.0	0.0	0.0	99			1487.0255997
1.3859	120.12	0.0	0.0	0.0	99			1487.0426788
1.8031	120.12	0.0	0.0	0.0	99			1487.0598757
2.2203	120.208	0.0	0.0	0.0	99			1487.0767718
2.4289	120.12	0.0	0.0	0.0	99			1487.0927316
3.4719	120.208	0.0	0.0	0.0	99			1487.1086785
1.8031	120.12	0.0	0.0	0.0	99			1487.1246151
2.2203	120.12	0.0	0.0	0.0	99			1487.1406441
2.0117	120.208	0.0	0.0	0.0	99			1487.157549
3.2633	120.208	0.0	0.0	0.0	99			1487.1896789
2.6375	120.208	0.0	0.0	0.0	99			1487.2054564
3.2633	120.208	0.0	0.0	0.0	99			1487.2213457
3.4719	120.12	0.0	0.0	0.0	99			1487.2505404
3.4719	120.208	0.0	0.0	0.0	99			1487.2638559
4.3063	120.208	0.03157	0.0	0.0	99			1487.2801125
3.6805	120.208	0.0079	0.0	0.0	99			1487.2968524
4.5149	120.296	0.01579	0.0	0.0	99			1487.3139096
4.5149	120.296	0.0079	0.0	0.0	99			1487.3308248
3.8891	120.384	0.0079	0.0	0.0	99			1487.3468595
3.6805	120.384	0.0079	0.0	0.0	99			1487.3637506
4.0977	120.384	-0.01579	0.0	0.0	99			1487.3797715
4.7235	120.472	-0.01579	0.0	0.0	99			1487.3956643
4.5149	120.472	0.01579	0.0	0.0	99			1487.4116261
3.8891	120.56	-0.01579	0.0	0.0	99			1487.4275424
4.7235	120.56	0.0	0.0	0.0	99			1487.4445152
4.5149	120.648	-0.01579	0.0	0.0	99			1487.4614421
4.9321	120.736	0.05522	12.17392	0.0	99			1487.4783972
3.6805	120.912	0.0631	12.36911	0.0	99			1487.4944143
4.3063	121.44	-0.25923	24.93019	0.0	99			1487.5103848
4.3063	121.616	-0.2123	12.2882	0.0	99			1487.5274962
4.0977	121.88	0.12604	12.33898	0.0	99			1487.5442998
4.7235	122.056	0.05522	12.17425	0.0	99			1487.5609266
4.3063	122.408	-0.10245	24.92879	0.0	99			1487.5774865
3.6805	122.584	0.05522	12.30903	0.0	99			1487.5944616
4.0977	123.112	-0.07885	24.6373	0.0	99			1487.6105005
5.1407	123.552	0.05522	12.25039	0.0	99			1487.6274028
4.0977	123.992	0.08672	30.96815	0.0	99			1487.6443199
4.3063	124.168	0.02368	12.2895	0.0	99			1487.6612673
3.6805	124.696	0.0631	36.8905	0.0	99			1487.6782574
4.0977	124.96	-0.07885	18.54663	0.0	99			1487.6951757
3.0547	125.576	0.07885	24.06545	0.0	99			1487.7121152
3.6805	125.752	0.04734	18.87082	0.0	99			1487.7291425
3.2633	125.84	0.03157	12.36608	0.0	99			1487.7460667
2.6375	126.016	0.0079	18.24913	0.0	99			1487.7629923
2.2203	126.016	0.0079	0.0	0.0	99			1487.7799627
1.5945	126.104	0.0	0.0	0.0	99			1487.7969137
1.5945	126.016	0.0	0.0	0.0	99			1487.8140111
0.3429	126.016	0.0	0.0	0.0	99			1487.8873935
0.5515	126.016	0.0	0.0	0.0	99			1487.9042087
1.5945	126.104	0.0	0.0	0.0	99			1487.9209414
0.5515	126.016	0.0	0.0	0.0	99			1487.9379537
1.3859	126.016	0.0	0.0	0.0	99			1487.9558683
1.5945	126.016	0.0	0.0	0.0	99			1487.9727588
1.1773	126.016	0.0	0.0	0.0	99			1487.9888677
1.5945	126.016	0.0	0.0	0.0	99			1488.0056857
2.4289	126.016	0.0	0.0	0.0	99			1488.0226661
1.3859	126.016	0.0	0.0	0.0	99			1488.0386725
2.2203	126.016	0.0	0.0	0.0	99			1488.0545067
1.5945	126.016	0.0	0.0	0.0	99			1488.0712003
2.4289	126.016	0.0	0.0	0.0	99			1488.0880551
1.5945	126.016	0.0	0.0	0.0	99			1488.1050142
1.5945	126.016	0.0	0.0	0.0	99			1488.1220299
1.3859	126.104	0.0	0.0	0.0	99			1488.1391077
1.3859	126.104	0.0	0.0	0.0	99			1488.1559365
1.8031	126.104	0.0	0.0	0.0	99			1488.1728418
1.5945	126.016	0.0	0.0	0.0	99			1488.1884233
1.5945	126.016	0.0	0.0	0.0	99			1488.2043351
1.5945	126.016	0.0	0.0	0.0	99			1488.2213112
1.1773	126.104	0.0	0.0	0.0	99			1488.2372917
0.9687	126.104	0.0	0.0	0.0	99			1488.2532088
1.3859	126.016	0.0	0.0	0.0	99			1488.270124
1.8031	126.104	0.0	0.0	0.0	99			1488.2866958
0.5515	126.016	0.0	0.0	0.0	99			1488.3026687
0.9687	126.016	0.0	0.0	0.0	99			1488.3186059
-0.4915	126.016	0.0	0.0	0.0	99			1488.334534
-0.2829	126.016	0.0	0.0	0.0	99			1488.3505947
-0.4915	125.752	-0.0079	0.0	0.0	99			1488.3675137
-0.7001	125.576	0.12604	0.0	0.0	99			1488.3844918
-1.3259	125.488	-0.02368	-12.19733	0.0	99			1488.4005041
-2.3689	125.312	-0.0631	-12.43296	0.0	99			1488.4173914
-2.1603	124.96	-0.12604	-18.4162	0.0	99			1488.4343508
-2.5775	124.784	-0.10245	0.0	0.0	99			1488.4503574
-2.3689	124.344	-0.07098	-18.75525	0.0	99			1488.46622
-2.7861	124.168	-0.05522	-30.84949	0.0	99			1488.4833395
-2.9947	123.904	0.25141	-18.37071	0.0	99			1488.5001732
-1.5345	123.464	-0.04734	-30.9076	0.0	99			1488.5161553
-2.5775	122.936	0.29046	-37.00829	0.0	99			1488.5330721
-2.5775	121.616	-0.0631	-49.30548	0.0	99			1488.550127
-2.1603	121.0	0.0	-43.2051	0.0	99			1488.5669913
-2.3689	120.56	-0.05522	-30.76883	0.0	99			1488.5841234
-1.9517	119.592	0.22013	-67.6492	0.0	99			1488.6012134
-1.7431	119.152	-0.13389	-30.73023	0.0	99			1488.6180894
-1.5345	117.568	-0.07098	-61.90725	0.0	99			1488.6350355
-1.3259	117.216	0.0631	-48.65188	0.0	99			1488.6519895
-0.0743	116.424	-0.0631	-24.85268	0.0	99			1488.6689396
-0.9087	116.072	-0.0631	-24.6537	0.0	99			1488.6858697
-0.0743	115.456	-0.03946	-43.12031	0.0	99			1488.7028091
0.3429	115.104	-0.04734	-24.6411	0.0	99			1488.7187788
-0.0743	114.84	-0.04734	-18.47939	0.0	99			1488.7347297
-1.1173	114.488	-0.03946	-12.32264	0.0	99			1488.7507068
-0.9087	114.312	0.14174	-12.31173	0.0	99			1488.7667133
0.3429	114.224	-0.01579	-12.32504	0.0	99			1488.7836291
-1.5345	114.136	-0.03157	-12.28123	0.0	99			1488.8003491
-1.9517	113.96	0.19664	-12.34703	0.0	99			1488.8163796
-2.3689	113.784	0.12604	-12.32362	0.0	99			1488.8332475
-3.2033	113.344	0.27485	-18.26058	0.0	99			1488.850258
-2.7861	112.992	0.07885	-12.46801	0.0	99			1488.8661765
-2.7861	112.64	-0.07098	-24.62546	0.0	99			1488.8828401
-1.9517	112.2	0.25923	-30.76337	0.0	99			1488.8986682
-1.7431	111.76	0.0631	-30.8388	0.0	99			1488.9146034
-0.9087	109.56	-0.0631	-30.78558	0.0	99			1488.9780423
-1.5345	109.208	0.23578	-24.1745	0.0	99			1488.9948583
-0.7001	108.856	-0.07885	-25.1049	0.0	99			1489.0113726
-0.9087	108.592	-0.07098	-18.48037	0.0	99			1489.0271659
-0.4915	108.416	-0.04734	-12.18034	0.0	99			1489.0442221
-0.2829	108.152	-0.03946	-18.6838	0.0	99			1489.0611953
-0.0743	108.152	-0.01579	0.0	0.0	99			1489.0779202
-0.0743	108.064	0.0	0.0	0.0	99			1489.0943826
0.1343	108.064	0.0	0.0	0.0	99			1489.1103526
0.1343	108.064	0.0	0.0	0.0	99			1489.1274199
0.7601	108.152	0.0	0.0	0.0	99			1489.14422
0.7601	108.152	0.0	0.0	0.0	99			1489.1612713
0.5515	108.064	0.0	0.0	0.0	99			1489.1783995
0.7601	108.064	0.0	0.0	0.0	99			1489.1950884
0.7601	108.064	0.0	0.0	0.0	99			1489.2120605
1.1773	108.152	0.0	0.0	0.0	99			1489.2290598
0.7601	108.064	0.0	0.0	0.0	99			1489.2460205
0.7601	108.064	0.0	0.0	0.0	99			1489.2630667
1.3859	108.152	0.0	0.0	0.0	99			1489.2799104
1.3859	108.152	0.0	0.0	0.0	99			1489.2969602
1.8031	108.064	0.0	0.0	0.0	99			1489.3138215
2.2203	108.152	0.0	0.0	0.0	99			1489.3297946
1.8031	108.152	0.0	0.0	0.0	99			1489.3456523
2.2203	108.328	0.0	0.0	0.0	99			1489.3616371
2.2203	108.328	0.0	12.25951	0.0	99			1489.377565
2.0117	108.328	0.0	0.0	0.0	99			1489.3937094
2.0117	108.416	0.0	0.0	0.0	99			1489.4105593
3.0547	108.416	0.0	0.0	0.0	99			1489.4275845
2.2203	108.416	0.0079	0.0	0.0	99			1489.4429689
2.8461	108.416	0.0	0.0	0.0	99			1489.4603731
2.8461	108.504	0.0	24.63906	0.0	99			1489.4764078
3.0547	108.504	-0.01579	0.0	0.0	99			1489.4932927
2.8461	108.592	0.0	0.0	0.0	99			1489.510232
3.4719	108.592	0.0079	0.0	0.0	99			1489.5261933
3.0547	108.68	-0.01579	12.39461	0.0	99			1489.5431899
2.6375	108.592	-0.0079	0.0	0.0	99			1489.5591635
3.0547	108.68	0.0079	0.0	0.0	99			1489.5761007
3.6805	108.768	-0.0079	0.0	0.0	99			1489.593091
3.2633	108.768	0.02368	0.0	0.0	99			1489.6101314
3.4719	108.856	0.03157	12.63002	0.0	99			1489.6270059
4.3063	108.856	-0.03946	0.0	0.0	99			1489.6440682
3.8891	108.944	0.02368	0.0	0.0	99			1489.6609071
3.6805	109.12	0.02368	0.0	0.0	99			1489.6778633
3.2633	109.296	-0.15744	18.70265	0.0	99			1489.6954498
3.4719	109.472	-0.17313	12.31441	0.0	99			1489.7115929
3.4719	109.56	0.02368	12.06022	0.0	99			1489.7283572
2.2203	109.736	-0.11818	18.51578	0.0	99			1489.7453032
2.2203	109.824	0.01579	0.0	0.0	99			1489.7614582
1.5945	109.824	0.0079	0.0	0.0	99			1489.7782371
2.2203	109.824	0.0	0.0	0.0	99			1489.7952862
1.5945	109.824	0.0	0.0	0.0	99			1489.8111805
1.8031	109.824	0.0	0.0	0.0	99			1489.828226
2.0117	109.824	0.0	0.0	0.0	99			1489.8451126
1.8031	109.824	0.0	0.0	0.0	99			1489.8621395
2.2203	109.912	0.0	0.0	0.0	99			1489.8790291
2.8461	109.824	0.0	0.0	0.0	99			1489.8960332
1.8031	109.824	0.0	0.0	0.0	99			1489.9130036
2.8461	109.912	0.0	0.0	0.0	99			1489.9299395
2.0117	109.912	0.0	0.0	0.0	99			1489.9469773
2.0117	109.912	0.0	0.0	0.0	99			1489.9638481
1.5945	109.912	0.0	0.0	0.0	99			1489.9820941
2.2203	109.912	0.0	0.0	0.0	99			1489.9987314
2.0117	109.912	0.0	0.0	0.0	99			1490.0156089
2.0117	109.912	0.0	0.0	0.0	99			1490.0314378
2.8461	109.824	0.0	0.0	0.0	99			1490.0485578
2.4289	109.912	0.0	0.0	0.0	99			1490.0643515
2.6375	109.912	0.0	0.0	0.0	99			1490.0812969
3.0547	109.912	0.0	0.0	0.0	99			1490.098283
2.4289	109.912	0.0	0.0	0.0	99			1490.1153127
2.2203	109.912	0.0	0.0	0.0	99			1490.1312324
3.0547	109.912	0.0	0.0	0.0	99			1490.1482023
2.4289	109.912	0.0	0.0	0.0	99			1490.1641773
2.2203	109.912	0.0	0.0	0.0	99			1490.1801035
2.4289	109.912	0.0	0.0	0.0	99			1490.1970348
3.0547	109.912	0.0	0.0	0.0	99			1490.2140357
2.4289	109.912	0.0	0.0	0.0	99			1490.2309809
2.4289	109.912	0.0	0.0	0.0	99			1490.2478724
3.8891	109.912	0.0	0.0	0.0	99			1490.2648865
2.4289	109.912	0.0	0.0	0.0	99			1490.2818166
2.0117	109.912	0.0	0.0	0.0	99			1490.298408
2.2203	109.912	0.0	0.0	0.0	99			1490.3143291
2.2203	109.912	0.0	0.0	0.0	99			1490.3303241
2.4289	109.912	0.0	0.0	0.0	99			1490.3462753
2.0117	109.912	0.0	0.0	0.0	99			1490.3622485
2.6375	109.912	0.0	0.0	0.0	99			1490.3791862
2.4289	109.912	0.0	0.0	0.0	99			1490.3961409
3.0547	109.912	0.0	0.0	0.0	99			1490.4120825
2.4289	109.912	0.0	0.0	0.0	99			1490.4290588
2.2203	109.912	0.0	0.0	0.0	99			1490.4460252
2.2203	109.824	0.0	0.0	0.0	99			1490.4629025
3.0547	109.912	0.0	0.0	0.0	99			1490.4798692
2.0117	109.824	0.0	0.0	0.0	99			1490.4968041
2.4289	109.824	0.0	0.0	0.0	99			1490.5127604
2.0117	109.912	0.0	0.0	0.0	99			1490.5287749
2.0117	109.912	0.0	0.0	0.0	99			1490.5446873
3.0547	109.912	0.0	0.0	0.0	99			1490.5606754
2.2203	109.912	0.0	0.0	0.0	99			1490.5776752
1.8031	109.912	0.0	0.0	0.0	99			1490.5935873
2.4289	109.912	0.0	0.0	0.0	99			1490.6097507
1.8031	109.912	0.0	0.0	0.0	99			1490.6257715
2.2203	109.912	0.0	0.0	0.0	99			1490.6426913
2.0117	109.912	0.0	0.0	0.0	99			1490.6586421
1.5945	109.912	0.0	0.0	0.0	99			1490.6756383
2.2203	109.912	0.0	0.0	0.0	99			1490.6916288
2.0117	109.912	0.0	0.0	0.0	99			1490.7075355
2.4289	109.912	0.0	0.0	0.0	99			1490.7236182
3.2633	109.912	0.0	0.0	0.0	99			1490.7396385
2.4289	109.912	0.0	0.0	0.0	99			1490.7564526
