current_force	current_position	current_torque	current_velocity	demanded_torque	event_id	event_type	prediction	timestamp
0.01139	197.56	0.0	0.0	0.0	99			10302.7402882
0.01139	197.56	0.0	0.0	0.0	99			10302.7570588
0.01139	197.472	0.0	0.0	0.0	99			10302.7740733
0.01139	197.56	0.0	0.0	0.0	99			10302.7910373
0.01139	197.56	0.0	0.0	0.0	99			10302.8079227
0.01139	197.56	0.0	0.0	0.0	99			10302.8249479
0.018566	197.472	0.0	0.0	0.0	99			10302.8428941
0.025742000000000004	197.56	0.0	0.0	0.0	99			10302.8598219
0.032918	197.472	0.0	0.0	0.0	99			10302.875797
0.040094000000000005	197.472	0.0	0.0	0.0	99			10302.8917149
0.040094000000000005	197.56	0.0	0.0	0.0	99			10302.9076672
0.032918	197.56	0.0	0.0	0.0	99			10302.9235629
0.025741999999999998	197.56	0.0	0.0	0.0	99			10302.93962
0.018566	197.56	0.0	0.0	0.0	99			10302.9555915
0.01139	197.56	0.0	0.0	0.0	99			10302.9715227
0.01139	197.56	0.0	0.0	0.0	99			10302.9885035
0.01139	197.56	0.0	0.0	0.0	99			10303.004381
0.01139	197.56	0.0	0.0	0.0	99			10303.0209887
0.01139	197.472	0.0	0.0	0.0	99			10303.0378344
0.01139	197.56	0.0	0.0	0.0	99			10303.0549291
0.01139	197.472	0.0	0.0	0.0	99			10303.0718215
0.01139	197.56	0.0	0.0	0.0	99			10303.0877892
0.018566	197.56	0.0	0.0	0.0	99			10303.1037045
0.025742000000000004	197.56	0.0	0.0	0.0	99			10303.1196816
0.032918	197.56	0.0	0.0	0.0	99			10303.135639
0.040094000000000005	197.472	0.0	0.0	0.0	99			10303.1515866
0.04727	197.472	0.0	0.0	0.0	99			10303.1675535
0.04727	197.56	0.0	0.0	0.0	99			10303.1834893
0.040094000000000005	197.56	0.0	0.0	0.0	99			10303.200442
0.032918	197.56	0.0	0.0	0.0	99			10303.2174154
0.025741999999999998	197.56	0.0	0.0	0.0	99			10303.233405
0.018566	197.56	0.0	0.0	0.0	99			10303.2494087
0.01139	197.56	0.0	0.0	0.0	99			10303.2663595
0.01139	197.472	0.0	0.0	0.0	99			10303.282284
0.01139	197.56	0.0	0.0	0.0	99			10303.2981695
0.01139	197.56	0.0	0.0	0.0	99			10303.3151814
0.01139	197.56	0.0	0.0	0.0	99			10303.3311228
0.01139	197.472	0.0	0.0	0.0	99			10303.3480914
0.01139	197.56	0.0	0.0	0.0	99			10303.3650885
0.01139	197.472	0.0	0.0	0.0	99			10303.3820157
0.01139	197.56	0.0	0.0	0.0	99			10303.3989957
0.01139	197.472	0.0	0.0	0.0	99			10303.4164445
0.01139	197.56	0.0	0.0	0.0	99			10303.4328637
0.01139	197.56	0.0	0.0	0.0	99			10303.449789
0.01139	197.56	0.0	0.0	0.0	99			10303.4657213
0.01139	197.56	0.0	0.0	0.0	99			10303.4816569
0.01139	197.472	0.0	0.0	0.0	99			10303.4976989
0.01139	197.56	0.0	0.0	0.0	99			10303.5132218
0.01139	197.56	0.0	0.0	0.0	99			10303.5301783
0.01139	197.56	0.0	0.0	0.0	99			10303.5471261
0.01139	197.472	0.0	0.0	0.0	99			10303.5631352
0.01139	197.56	0.0	0.0	0.0	99			10303.5800537
0.01139	197.56	0.0	0.0	0.0	99			10303.5971083
0.01139	197.56	0.0	0.0	0.0	99			10303.6144699
0.01139	197.56	0.0	0.0	0.0	99			10303.6303536
0.01139	197.56	0.0	0.0	0.0	99			10303.6463712
0.01139	197.56	0.0	0.0	0.0	99			10303.6623664
0.01139	197.472	0.0	0.0	0.0	99			10303.6792504
0.01139	197.56	0.0	0.0	0.0	99			10303.6962678
0.01139	197.472	0.0	0.0	0.0	99			10303.7131184
0.01139	197.56	0.0	0.0	0.0	99			10303.7297218
0.01139	197.56	0.0	0.0	0.0	99			10303.7457313
0.01139	197.472	0.0	0.0	0.0	99			10303.761706
0.01139	197.56	0.0	0.0	0.0	99			10303.7814671
0.01139	197.56	0.0	0.0	0.0	99			10303.7978725
0.01139	197.472	0.0	0.0	0.0	99			10303.8154992
0.01139	197.56	0.0	0.0	0.0	99			10303.8314717
0.01139	197.56	0.0	0.0	0.0	99			10303.8484917
0.018566	197.56	0.0	0.0	0.0	99			10303.8644664
0.025742000000000004	197.56	0.0	0.0	0.0	99			10303.880426
0.032918	197.56	0.0	0.0	0.0	99			10303.8973874
0.032918	197.56	0.0	0.0	0.0	99			10303.9144768
0.032918	197.56	0.0	0.0	0.0	99			10303.9312566
0.025741999999999998	197.472	0.0	0.0	0.0	99			10303.9482157
0.018566	197.472	0.0	0.0	0.0	99			10303.9642705
0.01139	197.56	0.0	0.0	0.0	99			10303.9812832
0.018566	197.56	0.0	0.0	0.0	99			10303.9980008
0.018566000000000003	197.56	0.0	0.0	0.0	99			10304.0150734
0.018566	197.472	0.0	0.0	0.0	99			10304.0320288
0.018566	197.56	0.0	0.0	0.0	99			10304.0489563
0.018566	197.56	0.0	0.0	0.0	99			10304.065882
0.004216000000000001	197.472	0.0	0.0	0.0	99			10304.0838604
-0.010133999999999999	197.56	0.0	0.0	0.0	99			10304.1008066
-0.024484	197.56	0.0	0.0	0.0	99			10304.1177341
-0.038833999999999994	197.56	0.0	0.0	0.0	99			10304.1346498
-0.038833999999999994	197.472	0.0	0.0	0.0	99			10304.1516313
-0.031659999999999994	197.56	0.0	0.0	0.0	99			10304.168578
-0.01731	197.56	0.0	0.0	0.0	99			10304.1845162
-0.00296	197.56	0.0	0.0	0.0	99			10304.201499
0.01139	197.56	0.0	0.0	0.0	99			10304.2184654
0.01139	197.56	0.0	0.0	0.0	99			10304.235448
0.01139	197.56	0.0	0.0	0.0	99			10304.2523894
0.01139	197.472	0.0	0.0	0.0	99			10304.2693454
0.01139	197.56	0.0	0.0	0.0	99			10304.2852857
0.01139	197.56	0.0	0.0	0.0	99			10304.3022403
0.01139	197.56	0.0	0.0	0.0	99			10304.3192141
0.01139	197.56	0.0	0.0	0.0	99			10304.3362191
0.004216000000000001	197.56	0.0	0.0	0.0	99			10304.3531424
-0.002957999999999998	197.56	0.0	0.0	0.0	99			10304.370029
-0.017307999999999997	197.56	0.0	0.0	0.0	99			10304.387002
-0.024481999999999997	197.472	0.0	0.0	0.0	99			10304.4039676
-0.031656000000000004	197.472	0.0	0.0	0.0	99			10304.4209385
-0.024482	197.472	0.0	0.0	0.0	99			10304.4378668
-0.017308	197.56	0.0	0.0	0.0	99			10304.4548139
-0.002957999999999998	197.472	0.0	0.0	0.0	99			10304.4717975
0.004216000000000001	197.56	0.0	0.0	0.0	99			10304.488723
0.01139	197.56	0.0	0.0	0.0	99			10304.5047534
0.01139	197.56	0.0	0.0	0.0	99			10304.5217153
0.018566	197.56	0.0	0.0	0.0	99			10304.5376202
0.018566000000000003	197.56	0.0	0.0	0.0	99			10304.554604
0.018566	197.56	0.0	0.0	0.0	99			10304.571554
0.018566	197.56	0.0	0.0	0.0	99			10304.5875458
0.018566	197.56	0.0	0.0	0.0	99			10304.6034114
0.01139	197.56	0.0	0.0	0.0	99			10304.6194655
0.01139	197.56	0.0	0.0	0.0	99			10304.6353922
0.01139	197.56	0.0	0.0	0.0	99			10304.6513735
0.004216000000000001	197.56	0.0	0.0	0.0	99			10304.6684563
0.004216000000000002	197.56	0.0	0.0	0.0	99			10304.6852007
-0.002957999999999999	197.472	0.0	0.0	0.0	99			10304.7022495
-0.002957999999999999	197.56	0.0	0.0	0.0	99			10304.7245881
-0.002957999999999998	197.56	0.0	0.0	0.0	99			10304.7524966
0.004216000000000001	197.56	0.0	0.0	0.0	99			10304.7690965
0.004216000000000001	197.56	0.0	0.0	0.0	99			10304.7851984
0.01139	197.56	0.0	0.0	0.0	99			10304.8017528
0.01139	197.56	0.0	0.0	0.0	99			10304.8176531
0.01139	197.56	0.0	0.0	0.0	99			10304.8336378
0.01139	197.56	0.0	0.0	0.0	99			10304.8496044
0.01139	197.56	0.0	0.0	0.0	99			10304.8656044
0.01139	197.56	0.0	0.0	0.0	99			10304.8825154
0.01139	197.56	0.0	0.0	0.0	99			10304.898634
0.004216000000000001	197.56	0.0	0.0	0.0	99			10304.9285706
-0.002957999999999998	197.56	0.0	0.0	0.0	99			10304.9450031
-0.010131999999999999	197.56	0.0	0.0	0.0	99			10304.97672
-0.010131999999999999	197.56	0.0	0.0	0.0	99			10304.9928871
-0.010131999999999999	197.56	0.0	0.0	0.0	99			10305.0098711
-0.002957999999999998	197.56	0.0	0.0	0.0	99			10305.0284715
0.004216000000000001	197.472	0.0	0.0	0.0	99			10305.0447544
0.01139	197.56	0.0	0.0	0.0	99			10305.0738355
0.01139	197.56	0.0	0.0	0.0	99			10305.089725
0.01139	197.56	0.0	0.0	0.0	99			10305.1055895
0.01139	197.56	0.0	0.0	0.0	99			10305.1225938
0.01139	197.56	0.0	0.0	0.0	99			10305.1394987
0.01139	197.56	0.0	0.0	0.0	99			10305.1564531
0.01139	197.56	0.0	0.0	0.0	99			10305.1723567
0.01139	197.56	0.0	0.0	0.0	99			10305.1884505
0.01139	197.472	0.0	0.0	0.0	99			10305.2043571
0.01139	197.56	0.0	0.0	0.0	99			10305.2202986
0.01139	197.56	0.0	0.0	0.0	99			10305.2372428
0.01139	197.56	0.0	0.0	0.0	99			10305.2533909
0.01139	197.56	0.0	0.0	0.0	99			10305.2693858
0.01139	197.472	0.0	0.0	0.0	99			10305.2862819
0.01139	197.56	0.0	0.0	0.0	99			10305.3032524
0.01139	197.472	0.0	0.0	0.0	99			10305.3203132
0.01139	197.56	0.0	0.0	0.0	99			10305.3372952
0.01139	197.56	0.0	0.0	0.0	99			10305.354299
0.01139	197.56	0.0	0.0	0.0	99			10305.3710757
0.01139	197.56	0.0	0.0	0.0	99			10305.388028
0.01139	197.56	0.0	0.0	0.0	99			10305.4051027
0.01139	197.56	0.0	0.0	0.0	99			10305.421962
0.018566	197.56	0.0	0.0	0.0	99			10305.4391177
0.018566000000000003	197.56	0.0	0.0	0.0	99			10305.4560692
0.018566	197.56	0.0	0.0	0.0	99			10305.4730072
0.018566	197.56	0.0	0.0	0.0	99			10305.5337759
0.018566	197.472	0.0	0.0	0.0	99			10305.5497749
0.01139	197.56	0.0	0.0	0.0	99			10305.5667699
0.01139	197.56	0.0	0.0	0.0	99			10305.5837184
0.01139	197.56	0.0	0.0	0.0	99			10305.5996392
0.01139	197.56	0.0	0.0	0.0	99			10305.6156502
0.01139	197.56	0.0	0.0	0.0	99			10305.6316374
0.004216000000000001	197.56	0.0	0.0	0.0	99			10305.6475986
0.004216000000000002	197.56	0.0	0.0	0.0	99			10305.6635498
-0.002957999999999999	197.56	0.0	0.0	0.0	99			10305.6804908
-0.010131999999999999	197.472	0.0	0.0	0.0	99			10305.6975267
-0.017306	197.56	0.0	0.0	0.0	99			10305.7144179
-0.017306	197.472	0.0	0.0	0.0	99			10305.7303508
-0.02448	197.472	0.0	0.0	0.0	99			10305.7462842
-0.017306	197.56	0.0	0.0	0.0	99			10305.7622374
-0.010131999999999999	197.56	0.0	0.0	0.0	99			10305.7792417
-0.010131999999999999	197.56	0.0	0.0	0.0	99			10305.795201
-0.010131999999999999	197.56	0.0	0.0	0.0	99			10305.8121336
-0.010131999999999999	197.472	0.0	0.0	0.0	99			10305.8292002
-0.024481999999999997	197.56	0.0	0.0	0.0	99			10305.846037
-0.03883199999999999	197.56	0.0	0.0	0.0	99			10305.8624795
-0.038832	197.56	0.0	0.0	0.0	99			10305.8789817
-0.038832	197.56	0.0	0.0	0.0	99			10305.8958993
-0.031658	197.56	0.0	0.0	0.0	99			10305.9129208
-0.017308	197.56	0.0	0.0	0.0	99			10305.9297882
-0.002957999999999998	197.56	0.0	0.0	0.0	99			10305.9523443
0.004216000000000001	197.56	0.0	0.0	0.0	99			10305.9797033
0.01139	197.56	0.0	0.0	0.0	99			10305.9966163
0.01139	197.56	0.0	0.0	0.0	99			10306.0125775
0.01139	197.472	0.0	0.0	0.0	99			10306.0318561
0.01139	197.56	0.0	0.0	0.0	99			10306.0519294
0.01139	197.56	0.0	0.0	0.0	99			10306.0694328
0.01139	197.56	0.0	0.0	0.0	99			10306.0863351
0.01139	197.56	0.0	0.0	0.0	99			10306.1023835
0.01139	197.56	0.0	0.0	0.0	99			10306.1183415
0.01139	197.472	0.0	0.0	0.0	99			10306.1353283
0.01139	197.56	0.0	0.0	0.0	99			10306.1522733
0.01139	197.472	0.0	0.0	0.0	99			10306.1692005
0.01139	197.56	0.0	0.0	0.0	99			10306.1862008
0.01139	197.56	0.0	0.0	0.0	99			10306.2031123
0.01139	197.56	0.0	0.0	0.0	99			10306.2204339
0.01139	197.472	0.0	0.0	0.0	99			10306.2371679
0.01139	197.472	0.0	0.0	0.0	99			10306.2540198
0.01139	197.56	0.0	0.0	0.0	99			10306.2710076
0.01139	197.56	0.0	0.0	0.0	99			10306.2879177
0.01139	197.56	0.0	0.0	0.0	99			10306.3048949
0.004216000000000001	197.472	0.0	0.0	0.0	99			10306.322797
-0.002957999999999998	197.472	0.0	0.0	0.0	99			10306.3387836
-0.017307999999999997	197.472	0.0	0.0	0.0	99			10306.3546803
-0.031658	197.472	0.0	0.0	0.0	99			10306.3716719
-0.038832	197.56	0.0	0.0	0.0	99			10306.3876737
-0.038832	197.56	0.0	0.0	0.0	99			10306.4035942
-0.031658	197.56	0.0	0.0	0.0	99			10306.4206768
-0.017308	197.56	0.0	0.0	0.0	99			10306.4365625
-0.002957999999999998	197.56	0.0	0.0	0.0	99			10306.4530912
0.004216000000000001	197.56	0.0	0.0	0.0	99			10306.4700289
0.01139	197.472	0.0	0.0	0.0	99			10306.4869865
0.01139	197.56	0.0	0.0	0.0	99			10306.5039547
0.004216000000000001	197.56	0.0	0.0	0.0	99			10306.5209242
-0.002957999999999998	197.472	0.0	0.0	0.0	99			10306.5378628
-0.010131999999999999	197.56	0.0	0.0	0.0	99			10306.5548748
-0.017306	197.56	0.0	0.0	0.0	99			10306.5718249
-0.02448	197.472	0.0	0.0	0.0	99			10306.587722
-0.02448	197.56	0.0	0.0	0.0	99			10306.603705
-0.02448	197.56	0.0	0.0	0.0	99			10306.6199662
-0.017306	197.56	0.0	0.0	0.0	99			10306.6369147
-0.010131999999999999	197.56	0.0	0.0	0.0	99			10306.6545615
-0.002957999999999998	197.472	0.0	0.0	0.0	99			10306.6715067
0.004216000000000001	197.56	0.0	0.0	0.0	99			10306.6884939
0.01139	197.56	0.0	0.0	0.0	99			10306.7054457
0.01139	197.56	0.0	0.0	0.0	99			10306.722417
0.004216000000000001	197.56	0.0	0.0	0.0	99			10306.7393099
-0.002957999999999998	197.56	0.0	0.0	0.0	99			10306.7560004
-0.017307999999999997	197.56	0.0	0.0	0.0	99			10306.7729033
-0.031658	197.56	0.0	0.0	0.0	99			10306.7898294
-0.038832	197.56	0.0	0.0	0.0	99			10306.805839
-0.046008	197.56	0.0	0.0	0.0	99			10306.8217797
-0.053183999999999995	197.472	0.0	0.0	0.0	99			10306.8387556
-0.053183999999999995	197.56	0.0	0.0	0.0	99			10306.8546777
-0.060360000000000004	197.56	0.0	0.0	0.0	99			10306.8706392
-0.067536	197.56	0.0	0.0	0.0	99			10306.8875998
-0.067536	197.472	0.0	0.0	0.0	99			10306.9045293
-0.067536	197.472	0.0	0.0	0.0	99			10306.9215115
-0.060360000000000004	197.472	0.0	0.0	0.0	99			10306.9374922
-0.038833999999999994	197.472	0.0	0.0	0.0	99			10306.9544276
-0.024484	197.472	-0.0079	0.0	0.0	99			10306.9714165
-0.010134	197.472	-0.0079	0.0	0.0	99			10306.987472
-0.002957999999999999	197.384	-0.0079	-25.02477	0.0	99			10307.0042266
-0.002957999999999998	197.20799	-0.04734	0.0	0.0	99			10307.0211929
-0.017307999999999997	196.944	0.0	0.0	0.0	99			10307.0381329
-0.031658	196.76801	-0.07098	-17.64146	0.0	99			10307.0548698
-0.053183999999999995	196.24001	-0.07098	-26.42899	0.0	99			10307.0718197
-0.06035999999999999	195.536	-0.05522	-35.26754	0.0	99			10307.088781
-0.067536	195.18401	-0.07098	-35.17461	0.0	99			10307.1047357
-0.067536	194.12801	0.30606	-52.85405	0.0	99			10307.1206725
-0.067536	193.60001	0.25923	-52.76504	0.0	99			10307.1366141
-0.06035999999999999	192.28	-0.04734	-70.29108	0.0	99			10307.1535488
-0.06035999999999999	190.696	-0.07098	-78.99084	0.0	99			10307.1705872
-0.06035999999999999	188.936	0.10245	-87.60807	0.0	99			10307.1874448
-0.06035999999999999	187.968	0.07885	-96.78211	0.0	99			10307.2044637
-0.06035999999999999	185.67999	0.04734	-114.15144	0.0	99			10307.2214088
-0.06035999999999999	183.304	-0.03946	-114.34519	0.0	99			10307.2383561
-0.06035999999999999	181.896	0.10245	-140.73672	0.0	99			10307.2553473
-0.053183999999999995	179.08	-0.03157	-149.76035	0.0	99			10307.2722716
-0.053183999999999995	176.088	0.13389	-140.93735	0.0	99			10307.2881748
-0.053183999999999995	174.592	-0.01579	-136.43008	0.0	99			10307.3051912
-0.060360000000000004	171.248	-0.01579	-167.24777	0.0	99			10307.3221301
-0.067536	167.81599	-0.02368	-184.22169	0.0	99			10307.3390976
-0.08906399999999999	164.20799	0.0	-175.51999	0.0	99			10307.3560096
-0.103416	162.36	-0.05522	-168.15755	0.0	99			10307.373042
-0.110592	158.576	0.18097	-193.49043	0.0	99			10307.3899668
-0.110592	154.88	0.18097	-184.80347	0.0	99			10307.4069445
-0.103416	153.032	0.11818	-184.68175	0.0	99			10307.423845
-0.08188799999999999	149.336	0.10245	-185.21817	0.0	99			10307.4398019
-0.053186	145.64	-0.0079	-194.17828	0.0	99			10307.455793
-0.03166	143.88	-0.0079	-175.36293	0.0	99			10307.4717347
-0.002958000000000001	140.536	-0.07098	-167.61351	0.0	99			10307.4887186
0.025744	138.952	-0.0631	-158.51953	0.0	99			10307.5046438
0.054445999999999994	136.664	-0.14959	-88.14564	0.0	99			10307.520591
0.07597399999999999	134.90401	-0.02368	-175.79953	0.0	99			10307.5375919
0.090326	128.92	-0.13389	-88.28156	0.0	99			10307.5879628
0.09032599999999999	127.776	0.19664	-61.75188	0.0	99			10307.6054009
0.08314999999999999	127.336	-0.0631	-44.0904	0.0	99			10307.6214286
0.061621999999999996	126.808	0.08672	-26.33928	0.0	99			10307.6383378
0.040094000000000005	126.544	0.23578	-26.40045	0.0	99			10307.6543735
0.018567999999999998	126.016	0.23578	-17.59401	0.0	99			10307.671297
0.004218	125.752	0.29046	-17.64104	0.0	99			10307.6878485
-0.017307999999999997	125.576	-0.05522	-26.46072	0.0	99			10307.7042521
-0.038834	125.312	-0.0631	-21.18151	0.0	99			10307.7211988
-0.060360000000000004	124.96	-0.04734	-29.53857	0.0	99			10307.7378891
-0.067536	124.52	-0.07098	-26.35472	0.0	99			10307.7550898
-0.074712	124.256	-0.07885	-26.52902	0.0	99			10307.7720388
-0.081888	123.816	-0.14959	-17.61452	0.0	99			10307.78898
-0.081888	123.112	0.08672	-46.16765	0.0	99			10307.8060373
-0.08188799999999999	122.584	0.26704	-46.93724	0.0	99			10307.8229058
-0.089064	121.792	-0.05522	-35.07996	0.0	99			10307.8398451
-0.09624	121.0	-0.04734	-35.25498	0.0	99			10307.855453
-0.09624	120.648	-0.07885	-31.2011	0.0	99			10307.8714688
-0.103416	119.944	-0.05522	-40.51908	0.0	99			10307.8878771
-0.103416	119.768	-0.0631	-20.03731	0.0	99			10307.9042698
-0.103416	118.976	-0.11032	-26.63345	0.0	99			10307.9212296
-0.103416	118.448	-0.04734	-29.91168	0.0	99			10307.9380604
-0.09623999999999999	118.096	0.22013	-15.68813	0.0	99			10307.955219
-0.07471200000000001	117.92	0.26704	-17.97951	0.0	99			10307.9721736
-0.060360000000000004	117.656	0.07098	-17.61495	0.0	99			10307.9888548
-0.04600800000000001	117.48	0.12604	-17.64775	0.0	99			10308.0057577
-0.038832	117.304	-0.04734	-26.33894	0.0	99			10308.021873
-0.03883199999999999	117.04	-0.04734	0.0	0.0	99			10308.0387003
-0.046008	116.776	-0.05522	0.0	0.0	99			10308.054665
-0.053183999999999995	116.6	-0.05522	-17.56212	0.0	99			10308.0706426
-0.06035999999999999	116.424	-0.11032	0.0	0.0	99			10308.0866308
-0.06035999999999999	116.248	-0.0631	-15.66697	0.0	99			10308.1026365
-0.067536	115.984	-0.0631	-17.55317	0.0	99			10308.1184699
